Generation,Normal Average,Memetic Average
0,20.85,21.225
1,20.975,21.225
2,20.975,21.225
3,20.975,21.225
4,21.15,21.225
5,21.15,21.225
6,21.15,21.225
7,21.15,21.225
8,21.15,21.225
9,21.15,21.225
10,21.25,21.225
11,21.25,21.225
12,21.25,21.225
13,21.25,21.225
14,21.25,21.225
15,21.325,21.225
16,21.325,21.225
17,21.325,21.225
18,21.325,21.225
19,21.325,21.225
20,21.325,21.225
21,21.325,21.225
22,21.325,21.225
23,21.325,21.225
24,21.4,21.225
25,21.4,21.225
26,21.4,21.225
27,21.4,21.225
28,21.475,21.225
29,21.475,21.225
30,21.475,21.225
31,21.55,21.225
32,21.55,21.225
33,21.55,21.225
34,21.55,21.225
35,21.55,21.225
36,21.55,21.225
37,21.55,21.225
38,21.55,21.225
39,21.55,21.225
40,21.55,21.225
41,21.55,21.225
42,21.55,21.225
43,21.55,21.225
44,21.55,21.225
45,21.55,21.225
46,21.55,21.225
47,21.55,21.225
48,21.55,21.225
49,21.55,21.225
50,21.55,21.225
51,21.55,21.225
52,21.55,21.225
53,21.55,21.225
54,21.55,21.225
55,21.55,21.225
56,21.55,21.225
57,21.55,21.225
58,21.55,21.225
59,21.55,21.225
60,21.55,21.225
61,21.55,21.225
62,21.55,21.225
63,21.55,21.225
64,21.55,21.225
65,21.55,21.225
66,21.55,21.225
67,21.55,21.225
68,21.55,21.225
69,21.55,21.225
70,21.55,21.225
71,21.55,21.225
72,21.55,21.225
73,21.55,21.225
74,21.55,21.225
75,21.625,21.225
76,21.625,21.225
77,21.625,21.225
78,21.625,21.225
79,21.625,21.225
80,21.625,21.225
81,21.625,21.225
82,21.625,21.225
83,21.625,21.225
84,21.625,21.225
85,21.625,21.225
86,21.625,21.225
87,21.625,21.225
88,21.625,21.225
89,21.625,21.225
90,21.7,21.225
91,21.7,21.225
92,21.7,21.225
93,21.7,21.225
94,21.7,21.225
95,21.7,21.225
96,21.7,21.225
97,21.7,21.225
98,21.7,21.225
99,21.7,21.225
100,21.775,21.225
101,21.775,21.225
102,21.775,21.225
103,21.775,21.225
104,21.775,21.225
105,21.775,21.225
106,21.775,21.225
107,21.775,21.225
108,21.775,21.225
109,21.775,21.225
110,21.775,21.225
111,21.775,21.225
112,21.775,21.225
113,21.85,21.225
114,21.85,21.225
115,21.85,21.225
116,21.85,21.225
117,21.85,21.225
118,21.85,21.225
119,21.85,21.225
120,21.85,21.225
121,21.85,21.225
122,21.925,21.225
123,22,21.225
124,22,21.225
125,22,21.225
126,22,21.225
127,22,21.225
128,22,21.225
129,22,21.225
130,22,21.225
131,22,21.225
132,22,21.225
133,22,21.225
134,22,21.225
135,22,21.225
136,22,21.225
137,22,21.225
138,22,21.225
139,22,21.225
140,22,21.225
141,22,21.225
142,22,21.225
143,22,21.225
144,22,21.225
145,22,21.225
146,22,21.225
147,22,21.225
148,22,21.225
149,22,21.225
150,22,21.225
151,22,21.225
152,22,21.225
153,22,21.225
154,22,21.225
155,22,21.225
156,22,21.225
157,22,21.225
158,22,21.225
159,22,21.225
160,22,21.225
161,22,21.225
162,22,21.225
163,22,21.225
164,22,21.225
165,22,21.225
166,22,21.225
167,22,21.225
168,22,21.225
169,22,21.225
170,22,21.225
171,22,21.225
172,22,21.225
173,22,21.225
174,22,21.225
175,22,21.225
176,22,21.225
177,22,21.225
178,22,21.225
179,22,21.225
180,22,21.225
181,22,21.225
182,22,21.225
183,22,21.225
184,22,21.225
185,22,21.225
186,22,21.225
187,22,21.225
188,22,21.225
189,22,21.225
190,22,21.225
191,22,21.225
192,22,21.225
193,22,21.225
194,22,21.225
195,22,21.225
196,22,21.225
197,22,21.225
198,22,21.225
199,22,21.225
200,22,21.225
201,22,21.225
202,22,21.225
203,22,21.225
204,22,21.225
205,22,21.225
206,22,21.225
207,22,21.225
208,22,21.225
209,22,21.225
210,22,21.225
211,22,21.225
212,22,21.225
213,22,21.225
214,22,21.225
215,22,21.225
216,22,21.225
217,22,21.225
218,22,21.225
219,22,21.225
220,22,21.225
221,22,21.225
222,22,21.225
223,22,21.225
224,22,21.225
225,22,21.225
226,22,21.225
227,22,21.225
228,22,21.225
229,22,21.225
230,22,21.225
231,22,21.225
232,22,21.225
233,22,21.225
234,22,21.225
235,22,21.225
236,22,21.225
237,22,21.225
238,22,21.225
239,22,21.225
240,22,21.225
241,22,21.225
242,22,21.225
243,22,21.225
244,22,21.225
245,22,21.225
246,22,21.225
247,22,21.225
248,22,21.225
249,22,21.225
250,22,21.225
251,22,21.225
252,22,21.225
253,22,21.225
254,22,21.225
255,22,21.225
256,22,21.225
257,22,21.225
258,22,21.225
259,22,21.225
260,22,21.225
261,22,21.225
262,22,21.225
263,22,21.225
264,22,21.225
265,22,21.225
266,22,21.225
267,22,21.225
268,22,21.225
269,22,21.225
270,22,21.225
271,22,21.225
272,22,21.225
273,22,21.225
274,22,21.225
275,22,21.225
276,22,21.225
277,22,21.225
278,22,21.225
279,22,21.225
280,22,21.225
281,22,21.225
282,22,21.225
283,22,21.225
284,22,21.225
285,22,21.225
286,22,21.225
287,22,21.225
288,22,21.225
289,22,21.225
290,22,21.225
291,22,21.225
292,22,21.225
293,22,21.225
294,22,21.225
295,22,21.225
296,22,21.225
297,22,21.225
298,22,21.225
299,22,21.225
300,22,21.225
301,22,21.225
302,22,21.225
303,22,21.225
304,22,21.225
305,22,21.225
306,22,21.225
307,22,21.225
308,22,21.225
309,22,21.225
310,22,21.225
311,22,21.225
312,22,21.225
313,22,21.225
314,22,21.225
315,22,21.225
316,22,21.225
317,22,21.225
318,22,21.225
319,22,21.225
320,22,21.225
321,22,21.225
322,22,21.225
323,22,21.225
324,22,21.225
325,22,21.225
326,22,21.225
327,22,21.225
328,22,21.225
329,22,21.225
330,22,21.225
331,22,21.225
332,22,21.225
333,22,21.225
334,22,21.225
335,22,21.225
336,22,21.225
337,22,21.225
338,22,21.225
339,22,21.225
340,22,21.225
341,22,21.225
342,22,21.225
343,22,21.225
344,22,21.225
345,22,21.225
346,22,21.225
347,22,21.225
348,22,21.225
349,22,21.225
350,22,21.225
351,22,21.225
352,22,21.225
353,22,21.225
354,22,21.225
355,22,21.225
356,22,21.225
357,22,21.225
358,22,21.225
359,22,21.225
360,22,21.225
361,22,21.225
362,22,21.225
363,22,21.225
364,22,21.225
365,22,21.225
366,22,21.225
