Generation,Normal Average,Memetic Average
0,969.375,1024.1
1,969.375,1024.1
2,970.875,1024.1
3,970.875,1024.1
4,971.075,1024.1
5,971.075,1024.1
6,971.075,1024.1
7,971.775,1024.1
8,972.875,1024.1
9,972.875,1024.1
10,973.6,1024.1
11,975.175,1024.1
12,975.375,1024.1
13,975.375,1024.1
14,975.375,1024.1
15,975.6,1024.1
16,976.875,1024.1
17,977.525,1024.1
18,977.825,1024.1
19,977.95,1024.1
20,977.95,1024.1
21,978.025,1024.1
22,978.025,1024.1
23,978.225,1024.1
24,978.85,1024.1
25,980.3,1024.1
26,980.3,1024.1
27,980.625,1024.1
28,980.75,1024.1
29,980.75,1024.1
30,980.75,1024.1
31,981.425,1024.1
32,983.375,1024.1
33,983.375,1024.1
34,983.45,1024.1
35,983.45,1024.1
36,983.45,1024.1
37,984.7,1024.1
38,984.7,1024.1
39,984.7,1024.1
40,984.7,1024.1
41,984.7,1024.1
42,985.05,1024.1
43,985.325,1024.1
44,986.25,1024.1
45,986.25,1024.1
46,986.25,1024.1
47,986.25,1024.1
48,986.25,1024.1
49,986.25,1024.1
50,986.25,1024.1
51,986.9,1024.1
52,987.375,1024.1
53,987.375,1024.1
54,987.375,1024.1
55,988.45,1024.1
56,989.475,1024.1
57,989.475,1024.1
58,990.7,1024.1
59,991.025,1024.1
60,991.025,1024.1
61,991.025,1024.1
62,991.025,1024.1
63,991.025,1024.1
64,991.175,1024.1
65,991.175,1024.1
66,991.175,1024.1
67,991.175,1024.1
68,991.3,1024.1
69,991.3,1024.1
70,991.3,1024.1
71,991.9,1024.1
72,992.775,1024.1
73,992.775,1024.1
74,993.15,1024.1
75,994.025,1024.1
76,994.025,1024.1
77,994.45,1024.1
78,994.65,1024.1
79,994.65,1024.1
80,994.65,1024.1
81,994.65,1024.1
82,995.325,1024.1
83,995.6,1024.1
84,995.825,1024.1
85,996.05,1024.1
86,996.05,1024.1
87,996.05,1024.1
88,996.05,1024.1
89,996.05,1024.1
90,996.05,1024.1
91,996.05,1024.1
92,996.05,1024.1
93,996.05,1024.1
94,996.325,1024.1
95,996.325,1024.1
96,996.325,1024.1
97,996.325,1024.1
98,996.325,1024.1
99,996.325,1024.1
100,997.55,1024.1
101,997.55,1024.1
102,998.125,1024.1
103,998.125,1024.1
104,998.125,1024.1
105,998.65,1024.1
106,998.825,1024.1
107,998.825,1024.1
108,999.025,1024.1
109,999.025,1024.1
110,999.025,1024.1
111,999.025,1024.1
112,999.025,1024.1
113,999.025,1024.1
114,999.7,1024.1
115,999.7,1024.1
116,1001.52,1024.1
117,1001.52,1024.1
118,1001.88,1024.1
119,1003.88,1024.1
120,1003.88,1024.1
121,1003.88,1024.1
122,1004.5,1024.1
123,1005,1024.1
124,1005,1024.1
125,1005.3,1024.1
126,1005.3,1024.1
127,1005.42,1024.1
128,1005.42,1024.1
129,1005.42,1024.1
130,1005.42,1024.1
131,1005.42,1024.1
132,1005.42,1024.1
133,1005.42,1024.1
134,1005.42,1024.1
135,1005.42,1024.1
136,1005.42,1024.1
137,1005.42,1024.1
138,1005.42,1024.1
139,1005.42,1024.1
140,1005.55,1024.1
141,1005.55,1024.1
142,1005.55,1024.1
143,1005.55,1024.1
144,1006.73,1024.1
145,1007.3,1024.1
146,1007.3,1024.1
147,1007.3,1024.1
148,1007.3,1024.1
149,1007.3,1024.1
150,1007.3,1024.1
151,1007.73,1024.1
152,1007.73,1024.1
153,1007.73,1024.1
154,1007.73,1024.1
155,1007.85,1024.1
156,1008.35,1024.1
157,1008.35,1024.1
158,1008.92,1024.1
159,1008.92,1024.1
160,1008.92,1024.1
161,1008.92,1024.1
162,1008.92,1024.1
163,1008.92,1024.1
164,1008.92,1024.1
165,1009.7,1024.1
166,1010.7,1024.1
167,1010.7,1024.1
168,1010.7,1024.1
169,1010.7,1024.1
170,1010.9,1024.1
171,1010.9,1024.1
172,1011.52,1024.1
173,1011.52,1024.1
174,1011.52,1024.1
175,1011.52,1024.1
176,1011.6,1024.1
177,1011.6,1024.1
178,1011.6,1024.1
179,1011.6,1024.1
180,1011.6,1024.1
181,1011.98,1024.1
182,1011.98,1024.1
183,1011.98,1024.1
184,1011.98,1024.1
185,1011.98,1024.1
186,1011.98,1024.1
187,1011.98,1024.1
188,1012.55,1024.1
189,1012.55,1024.1
190,1012.55,1024.1
191,1012.55,1024.1
192,1012.7,1024.1
193,1012.7,1024.1
194,1012.7,1024.1
195,1012.7,1024.1
196,1012.7,1024.1
197,1012.7,1024.1
198,1012.7,1024.1
199,1012.7,1024.1
200,1012.7,1024.1
201,1012.7,1024.1
202,1012.7,1024.1
203,1012.7,1024.1
204,1012.7,1024.1
205,1012.7,1024.1
206,1012.7,1024.1
207,1012.7,1024.1
208,1012.7,1024.1
209,1012.7,1024.1
210,1012.7,1024.1
211,1012.7,1024.1
212,1012.7,1024.1
213,1012.7,1024.1
214,1012.7,1024.1
215,1012.7,1024.1
216,1012.7,1024.1
217,1012.7,1024.1
218,1012.77,1024.1
219,1012.77,1024.1
220,1012.77,1024.1
221,1012.77,1024.1
222,1012.77,1024.1
223,1012.92,1024.1
224,1012.92,1024.1
225,1013.9,1024.1
226,1013.9,1024.1
227,1013.9,1024.1
228,1013.9,1024.1
229,1013.9,1024.1
230,1014.05,1024.1
231,1014.17,1024.1
232,1014.45,1024.1
233,1014.45,1024.1
234,1014.45,1024.1
235,1014.45,1024.1
236,1014.45,1024.1
237,1014.55,1024.1
238,1014.55,1024.1
239,1014.55,1024.1
240,1015.42,1024.1
241,1015.42,1024.1
242,1015.42,1024.1
243,1015.42,1024.1
244,1015.42,1024.1
245,1015.42,1024.1
246,1015.42,1024.1
247,1015.42,1024.1
248,1015.42,1024.1
249,1015.62,1024.1
250,1015.62,1024.1
251,1015.62,1024.1
252,1015.83,1024.1
253,1015.83,1024.1
254,1015.83,1024.1
255,1015.98,1024.1
256,1016.62,1024.1
257,1016.62,1024.1
258,1016.62,1024.1
259,1016.62,1024.1
260,1016.62,1024.1
261,1016.62,1024.1
262,1016.62,1024.1
263,1016.62,1024.1
264,1016.62,1024.1
265,1016.77,1024.1
266,1016.77,1024.1
267,1016.77,1024.1
268,1016.77,1024.1
269,1016.77,1024.1
270,1016.77,1024.1
271,1016.77,1024.1
272,1016.77,1024.1
273,1016.77,1024.1
274,1016.77,1024.1
275,1016.77,1024.1
276,1016.77,1024.1
277,1016.77,1024.1
278,1016.77,1024.1
279,1016.77,1024.1
280,1016.77,1024.1
281,1016.77,1024.1
282,1016.77,1024.1
283,1016.77,1024.1
284,1016.77,1024.1
285,1016.88,1024.1
286,1016.88,1024.1
287,1017.02,1024.1
288,1017.02,1024.1
289,1017.12,1024.1
290,1017.12,1024.1
291,1017.27,1024.1
292,1017.38,1024.1
293,1017.38,1024.1
294,1017.38,1024.1
295,1017.38,1024.1
296,1017.38,1024.1
297,1017.38,1024.1
298,1017.38,1024.1
299,1017.38,1024.1
300,1017.38,1024.1
301,1017.38,1024.1
302,1017.38,1024.1
303,1017.52,1024.1
304,1017.52,1024.1
305,1017.52,1024.1
306,1017.52,1024.1
307,1017.52,1024.1
308,1017.52,1024.1
309,1017.52,1024.1
310,1017.8,1024.1
311,1017.8,1024.1
312,1017.8,1024.1
313,1017.85,1024.1
314,1017.98,1024.1
315,1017.98,1024.1
316,1017.98,1024.1
317,1017.98,1024.1
318,1017.98,1024.1
319,1017.98,1024.1
320,1017.98,1024.1
321,1017.98,1024.1
322,1017.98,1024.1
323,1017.98,1024.1
324,1017.98,1024.1
325,1017.98,1024.1
326,1017.98,1024.1
327,1017.98,1024.1
328,1018.17,1024.1
329,1018.17,1024.1
330,1018.17,1024.1
331,1018.33,1024.1
332,1018.33,1024.1
333,1018.33,1024.1
334,1018.33,1024.1
335,1018.48,1024.1
336,1018.48,1024.1
337,1018.48,1024.1
338,1018.48,1024.1
339,1018.48,1024.1
340,1018.48,1024.1
341,1018.48,1024.1
342,1018.48,1024.1
343,1018.48,1024.1
344,1018.48,1024.1
345,1018.48,1024.1
346,1018.6,1024.1
347,1018.6,1024.1
348,1018.6,1024.1
349,1018.6,1024.1
350,1018.6,1024.1
351,1018.6,1024.1
352,1018.6,1024.1
353,1018.6,1024.1
354,1018.6,1024.1
355,1018.6,1024.1
356,1018.75,1024.1
357,1018.75,1024.1
358,1018.75,1024.1
359,1018.75,1024.1
360,1018.75,1024.1
361,1018.75,1024.1
362,1018.75,1024.1
363,1018.75,1024.1
364,1018.75,1024.1
365,1018.75,1024.1
366,1018.75,1024.1
367,1018.75,1024.1
368,1018.75,1024.1
369,1018.75,1024.1
370,1018.75,1024.1
371,1018.75,1024.1
372,1018.75,1024.1
373,1018.75,1024.1
374,1018.75,1024.1
375,1018.75,1024.1
376,1018.75,1024.1
377,1018.75,1024.1
378,1018.75,1024.1
379,1018.75,1024.1
380,1018.75,1024.1
381,1018.75,1024.1
