Generation,Normal Average,Memetic Average
194,293.9,294
195,293.9,294
196,293.9,294
197,293.9,294
198,293.9,294
199,293.9,294
200,293.9,294
201,293.9,294
202,293.9,294
203,293.9,294
204,293.9,294
205,293.9,294
206,293.9,294
207,293.9,294
208,293.9,294
209,293.9,294
210,293.9,294
211,293.9,294
212,293.9,294
213,293.9,294
214,293.9,294
215,293.9,294
216,293.9,294
217,293.9,294
218,293.9,294
219,293.9,294
220,293.9,294
221,293.9,294
222,293.9,294
223,293.9,294
224,293.9,294
225,293.9,294
226,293.9,294
227,293.9,294
228,293.9,294
229,293.9,294
230,293.925,294
231,293.925,294
232,293.925,294
233,293.925,294
234,293.925,294
235,293.925,294
236,293.925,294
237,293.925,294
238,293.925,294
239,293.925,294
240,293.925,294
241,293.925,294
242,293.925,294
243,293.925,294
244,293.925,294
245,293.925,294
246,293.925,294
247,293.925,294
248,293.925,294
249,293.925,294
250,293.925,294
251,293.925,294
252,293.925,294
253,293.925,294
254,293.925,294
255,293.925,294
256,293.925,294
257,293.925,294
258,293.925,294
259,293.925,294
260,293.925,294
261,293.925,294
262,293.925,294
263,293.925,294
264,293.925,294
265,293.925,294
266,293.925,294
267,293.95,294
268,293.95,294
269,293.95,294
270,293.95,294
271,293.95,294
272,293.95,294
273,293.95,294
274,293.95,294
275,293.95,294
276,293.95,294
277,293.95,294
278,293.95,294
279,293.95,294
280,293.95,294
281,293.95,294
282,293.95,294
283,293.95,294
284,293.95,294
285,293.95,294
286,293.95,294
287,293.95,294
288,293.95,294
289,293.95,294
290,293.95,294
291,293.95,294
292,293.95,294
293,293.95,294
294,293.95,294
295,293.95,294
296,293.95,294
297,293.95,294
298,293.95,294
299,293.95,294
300,293.95,294
301,293.95,294
302,293.95,294
303,293.95,294
304,293.95,294
305,293.95,294
306,293.95,294
307,293.95,294
308,293.95,294
309,293.95,294
310,293.95,294
311,293.95,294
312,293.95,294
313,293.95,294
314,293.95,294
315,293.95,294
316,293.95,294
317,293.95,294
318,293.95,294
319,293.95,294
320,293.95,294
321,293.95,294
322,293.95,294
323,293.95,294
324,293.95,294
325,293.95,294
326,293.95,294
327,293.95,294
328,293.95,294
329,293.95,294
330,293.95,294
331,293.95,294
332,293.95,294
333,293.95,294
334,293.95,294
335,293.95,294
336,293.95,294
337,293.95,294
338,293.95,294
339,293.95,294
340,293.95,294
341,293.95,294
342,293.95,294
343,293.95,294
344,293.95,294
345,293.95,294
346,293.95,294
347,293.95,294
348,293.95,294
349,293.95,294
350,293.95,294
351,293.95,294
352,293.95,294
353,293.95,294
354,293.95,294
355,293.95,294
356,293.95,294
357,293.95,294
358,293.95,294
359,293.95,294
360,293.95,294
361,293.95,294
362,293.95,294
363,293.95,294
364,293.95,294
365,293.95,294
366,293.95,294
367,293.95,294
368,293.95,294
369,293.95,294
370,293.95,294
371,293.95,294
372,293.975,294
373,293.975,294
374,293.975,294
375,293.975,294
376,293.975,294
377,293.975,294
378,293.975,294
379,293.975,294
380,293.975,294
381,293.975,294
382,293.975,294
383,293.975,294
384,293.975,294
385,293.975,294
386,293.975,294
387,293.975,294
388,293.975,294
389,293.975,294
390,293.975,294
391,293.975,294
392,293.975,294
393,293.975,294
394,293.975,294
395,293.975,294
396,293.975,294
397,293.975,294
398,293.975,294
399,293.975,294
400,293.975,294
401,293.975,294
402,293.975,294
403,293.975,294
404,293.975,294
405,293.975,294
406,293.975,294
407,293.975,294
408,293.975,294
409,293.975,294
410,293.975,294
411,293.975,294
412,293.975,294
413,293.975,294
414,293.975,294
415,293.975,294
416,293.975,294
417,293.975,294
418,293.975,294
419,293.975,294
420,293.975,294
421,293.975,294
422,293.975,294
423,293.975,294
424,293.975,294
425,293.975,294
426,293.975,294
427,293.975,294
428,293.975,294
429,293.975,294
430,293.975,294
431,293.975,294
432,293.975,294
433,293.975,294
434,293.975,294
435,293.975,294
436,293.975,294
437,293.975,294
438,293.975,294
439,293.975,294
440,293.975,294
441,293.975,294
442,293.975,294
443,293.975,294
444,293.975,294
445,293.975,294
446,293.975,294
447,293.975,294
448,293.975,294
449,293.975,294
450,293.975,294
451,293.975,294
452,293.975,294
453,293.975,294
454,293.975,294
455,293.975,294
456,293.975,294
457,293.975,294
458,293.975,294
459,293.975,294
460,293.975,294
461,293.975,294
462,293.975,294
463,293.975,294
464,293.975,294
465,293.975,294
466,293.975,294
467,293.975,294
468,293.975,294
469,293.975,294
470,293.975,294
471,293.975,294
472,293.975,294
473,293.975,294
474,293.975,294
475,293.975,294
476,293.975,294
477,293.975,294
478,293.975,294
479,293.975,294
480,293.975,294
481,293.975,294
482,293.975,294
483,293.975,294
484,293.975,294
485,293.975,294
486,293.975,294
487,293.975,294
488,293.975,294
489,293.975,294
490,293.975,294
491,293.975,294
492,293.975,294
493,293.975,294
494,293.975,294
495,293.975,294
496,293.975,294
497,293.975,294
498,293.975,294
499,293.975,294
