Generation,Normal Average,Memetic Average
349,101.8,102
350,101.8,102
351,101.8,102
352,101.8,102
353,101.8,102
354,101.8,102
355,101.8,102
356,101.8,102
357,101.8,102
358,101.8,102
359,101.8,102
360,101.8,102
361,101.8,102
362,101.8,102
363,101.8,102
364,101.8,102
365,101.8,102
366,101.8,102
367,101.8,102
368,101.8,102
369,101.8,102
370,101.8,102
371,101.8,102
372,101.8,102
373,101.8,102
374,101.8,102
375,101.8,102
376,101.8,102
377,101.8,102
378,101.8,102
379,101.8,102
380,101.8,102
381,101.8,102
382,101.8,102
383,101.8,102
384,101.8,102
385,101.8,102
386,101.8,102
387,101.8,102
388,101.8,102
389,101.8,102
390,101.8,102
391,101.8,102
392,101.8,102
393,101.8,102
394,101.8,102
395,101.8,102
396,101.8,102
397,101.8,102
398,101.8,102
399,101.8,102
400,101.8,102
401,101.8,102
402,101.8,102
403,101.8,102
404,101.8,102
405,101.8,102
406,101.8,102
407,101.8,102
408,101.8,102
409,101.8,102
410,101.8,102
411,101.8,102
412,101.8,102
413,101.8,102
414,101.8,102
415,101.8,102
416,101.8,102
417,101.8,102
418,101.8,102
419,101.9,102
420,101.9,102
421,101.9,102
422,101.9,102
423,101.9,102
424,101.9,102
425,101.9,102
426,101.9,102
427,101.9,102
428,101.9,102
429,101.9,102
430,101.9,102
431,101.9,102
432,101.9,102
433,101.9,102
434,101.9,102
435,101.9,102
436,101.9,102
437,101.95,102
438,101.95,102
439,101.95,102
440,101.95,102
441,101.95,102
442,101.95,102
443,101.95,102
444,101.95,102
445,101.95,102
446,101.95,102
447,101.95,102
448,101.95,102
449,101.95,102
450,101.95,102
451,101.95,102
452,101.95,102
453,101.95,102
454,101.95,102
455,101.95,102
456,101.95,102
457,101.95,102
458,101.95,102
459,101.95,102
460,101.95,102
461,101.95,102
462,101.95,102
463,101.95,102
464,101.95,102
465,101.95,102
466,101.95,102
467,101.95,102
468,101.95,102
469,101.95,102
470,101.95,102
471,101.95,102
472,101.95,102
473,101.95,102
474,101.95,102
475,101.95,102
476,101.95,102
477,101.95,102
478,101.95,102
479,101.95,102
480,101.95,102
481,102,102
482,102,102
483,102,102
484,102,102
485,102,102
486,102,102
487,102,102
488,102,102
489,102,102
490,102,102
491,102,102
492,102,102
493,102,102
494,102,102
495,102,102
496,102,102
497,102,102
498,102,102
499,102,102
