Generation,Normal Average,Memetic Average
0,9730.85,9748.42
1,9730.85,9748.42
2,9730.95,9748.42
3,9731.58,9748.42
4,9731.65,9748.42
5,9731.73,9748.42
6,9731.73,9748.42
7,9732.33,9748.42
8,9732.6,9748.42
9,9732.77,9748.42
10,9732.83,9748.42
11,9732.83,9748.42
12,9732.83,9748.42
13,9733.02,9748.42
14,9733.02,9748.42
15,9733.02,9748.42
16,9733.02,9748.42
17,9733.02,9748.42
18,9733.02,9748.42
19,9733.02,9748.42
20,9733.12,9748.42
21,9733.55,9748.42
22,9734.12,9748.42
23,9734.4,9748.42
24,9734.62,9748.42
25,9734.62,9748.42
26,9734.62,9748.42
27,9734.92,9748.42
28,9734.92,9748.42
29,9734.92,9748.42
30,9735.27,9748.42
31,9735.27,9748.42
32,9735.27,9748.42
33,9735.27,9748.42
34,9735.27,9748.42
35,9735.73,9748.42
36,9735.77,9748.42
37,9736.2,9748.42
38,9736.55,9748.42
39,9736.62,9748.42
40,9736.77,9748.42
41,9736.95,9748.42
42,9737.25,9748.42
43,9737.25,9748.42
44,9737.25,9748.42
45,9737.3,9748.42
46,9737.3,9748.42
47,9738,9748.42
48,9738.2,9748.42
49,9738.2,9748.42
50,9738.2,9748.42
51,9738.25,9748.42
52,9738.25,9748.42
53,9738.25,9748.42
54,9738.38,9748.42
55,9738.42,9748.42
56,9738.5,9748.42
57,9738.52,9748.42
58,9738.52,9748.42
59,9738.65,9748.42
60,9739,9748.42
61,9739,9748.42
62,9739.27,9748.42
63,9739.33,9748.42
64,9739.33,9748.42
65,9739.45,9748.42
66,9739.5,9748.42
67,9739.5,9748.42
68,9739.7,9748.42
69,9739.73,9748.42
70,9739.73,9748.42
71,9739.73,9748.42
72,9739.8,9748.42
73,9739.8,9748.42
74,9739.8,9748.42
75,9739.92,9748.42
76,9740.15,9748.42
77,9740.15,9748.42
78,9740.42,9748.42
79,9740.6,9748.42
80,9740.6,9748.42
81,9740.6,9748.42
82,9740.6,9748.42
83,9740.6,9748.42
84,9740.85,9748.42
85,9740.85,9748.42
86,9740.85,9748.42
87,9740.9,9748.42
88,9740.9,9748.42
89,9740.92,9748.42
90,9740.98,9748.42
91,9741.12,9748.42
92,9741.12,9748.42
93,9741.55,9748.42
94,9741.62,9748.42
95,9741.8,9748.42
96,9741.8,9748.42
97,9741.88,9748.42
98,9741.88,9748.42
99,9741.88,9748.42
100,9742.08,9748.42
101,9742.1,9748.42
102,9742.1,9748.42
103,9742.1,9748.42
104,9742.33,9748.42
105,9742.45,9748.42
106,9742.5,9748.42
107,9742.5,9748.42
108,9742.5,9748.42
109,9742.8,9748.42
110,9742.8,9748.42
111,9742.8,9748.42
112,9742.8,9748.42
113,9742.8,9748.42
114,9742.8,9748.42
115,9742.8,9748.42
116,9742.8,9748.42
117,9742.83,9748.42
118,9742.85,9748.42
119,9742.85,9748.42
120,9742.85,9748.42
121,9742.85,9748.42
122,9742.85,9748.42
123,9742.85,9748.42
124,9742.85,9748.42
125,9742.85,9748.42
126,9742.85,9748.42
127,9742.85,9748.42
128,9742.85,9748.42
129,9743.02,9748.42
130,9743.02,9748.42
131,9743.12,9748.42
132,9743.12,9748.42
133,9743.35,9748.42
134,9743.65,9748.42
135,9743.65,9748.42
136,9743.65,9748.42
137,9743.65,9748.42
