Generation,Normal Average,Memetic Average
0,965.4,1023.1
1,965.4,1023.1
2,965.95,1023.1
3,967.7,1023.1
4,968.2,1023.1
5,968.2,1023.1
6,968.975,1023.1
7,969.025,1023.1
8,969.775,1023.1
9,970.425,1023.1
10,971.2,1023.1
11,971.65,1023.1
12,971.65,1023.1
13,971.65,1023.1
14,972.325,1023.1
15,973.325,1023.1
16,975.525,1023.1
17,975.825,1023.1
18,976.4,1023.1
19,977.35,1023.1
20,977.8,1023.1
21,977.8,1023.1
22,977.8,1023.1
23,978.8,1023.1
24,978.8,1023.1
25,978.95,1023.1
26,979.375,1023.1
27,979.375,1023.1
28,979.8,1023.1
29,979.8,1023.1
30,980.8,1023.1
31,980.8,1023.1
32,981.1,1023.1
33,981.1,1023.1
34,982.45,1023.1
35,982.45,1023.1
36,982.45,1023.1
37,984.45,1023.1
38,984.45,1023.1
39,984.45,1023.1
40,984.45,1023.1
41,986.9,1023.1
42,987.125,1023.1
43,987.175,1023.1
44,987.175,1023.1
45,988,1023.1
46,988,1023.1
47,988,1023.1
48,988.95,1023.1
49,990.2,1023.1
50,990.2,1023.1
51,990.2,1023.1
52,990.775,1023.1
53,990.775,1023.1
54,990.825,1023.1
55,990.825,1023.1
56,991.05,1023.1
57,991.25,1023.1
58,991.825,1023.1
59,991.925,1023.1
60,992.6,1023.1
61,992.6,1023.1
62,994.05,1023.1
63,994.2,1023.1
64,994.425,1023.1
65,994.425,1023.1
66,994.425,1023.1
67,994.425,1023.1
68,994.425,1023.1
69,994.625,1023.1
70,994.625,1023.1
71,994.925,1023.1
72,996.35,1023.1
73,996.35,1023.1
74,996.35,1023.1
75,996.55,1023.1
76,996.55,1023.1
77,997.2,1023.1
78,997.55,1023.1
79,997.925,1023.1
80,997.925,1023.1
81,997.925,1023.1
82,997.925,1023.1
83,998.3,1023.1
84,998.35,1023.1
85,998.35,1023.1
86,998.8,1023.1
87,998.8,1023.1
88,998.8,1023.1
89,998.8,1023.1
90,998.8,1023.1
91,998.8,1023.1
92,998.8,1023.1
93,998.8,1023.1
94,998.8,1023.1
95,998.8,1023.1
96,999.175,1023.1
97,999.65,1023.1
98,1000.52,1023.1
99,1000.52,1023.1
100,1000.73,1023.1
101,1000.73,1023.1
102,1001.2,1023.1
103,1001.27,1023.1
104,1001.27,1023.1
105,1001.27,1023.1
106,1001.27,1023.1
107,1001.27,1023.1
108,1001.27,1023.1
109,1002.3,1023.1
110,1002.55,1023.1
111,1002.55,1023.1
112,1002.55,1023.1
113,1002.55,1023.1
114,1002.55,1023.1
115,1002.55,1023.1
116,1002.75,1023.1
117,1002.75,1023.1
118,1002.75,1023.1
119,1002.75,1023.1
120,1002.75,1023.1
121,1003.25,1023.1
122,1003.38,1023.1
123,1003.38,1023.1
124,1003.38,1023.1
125,1003.38,1023.1
126,1003.38,1023.1
127,1003.38,1023.1
128,1003.38,1023.1
129,1003.52,1023.1
130,1003.73,1023.1
131,1003.73,1023.1
132,1003.73,1023.1
133,1003.73,1023.1
134,1003.73,1023.1
135,1004,1023.1
136,1004.2,1023.1
137,1004.27,1023.1
138,1004.27,1023.1
139,1004.27,1023.1
140,1004.27,1023.1
141,1004.27,1023.1
142,1004.27,1023.1
143,1004.42,1023.1
144,1004.6,1023.1
145,1004.6,1023.1
146,1004.6,1023.1
147,1004.75,1023.1
148,1004.75,1023.1
149,1005.23,1023.1
150,1005.23,1023.1
151,1005.23,1023.1
152,1005.23,1023.1
153,1005.73,1023.1
154,1005.73,1023.1
155,1005.77,1023.1
156,1005.77,1023.1
157,1006.25,1023.1
158,1006.25,1023.1
159,1006.25,1023.1
160,1006.25,1023.1
161,1006.55,1023.1
162,1008.08,1023.1
163,1008.08,1023.1
164,1008.08,1023.1
165,1008.08,1023.1
166,1008.08,1023.1
167,1008.08,1023.1
168,1008.08,1023.1
169,1008.08,1023.1
170,1008.9,1023.1
171,1009.1,1023.1
172,1009.1,1023.1
173,1009.1,1023.1
174,1009.1,1023.1
175,1009.1,1023.1
176,1009.1,1023.1
177,1009.1,1023.1
178,1009.1,1023.1
179,1009.1,1023.1
180,1009.1,1023.1
181,1009.1,1023.1
182,1009.1,1023.1
183,1009.1,1023.1
184,1009.1,1023.1
185,1009.1,1023.1
186,1009.1,1023.1
187,1009.1,1023.1
188,1009.1,1023.1
189,1009.1,1023.1
190,1009.1,1023.1
191,1009.1,1023.1
192,1009.1,1023.1
193,1009.1,1023.1
194,1009.4,1023.1
195,1009.4,1023.1
196,1009.42,1023.1
197,1009.42,1023.1
198,1009.42,1023.1
199,1009.55,1023.1
200,1009.55,1023.1
201,1009.55,1023.1
202,1009.55,1023.1
203,1009.55,1023.1
204,1009.73,1023.1
205,1009.73,1023.1
206,1009.73,1023.1
207,1009.95,1023.1
208,1009.95,1023.1
209,1009.95,1023.1
210,1010.3,1023.1
211,1010.6,1023.1
212,1010.6,1023.1
213,1010.6,1023.1
214,1010.6,1023.1
215,1010.6,1023.1
216,1010.6,1023.1
217,1010.6,1023.1
218,1010.6,1023.1
219,1010.6,1023.1
220,1010.6,1023.1
221,1010.6,1023.1
222,1010.6,1023.1
223,1010.6,1023.1
224,1010.6,1023.1
225,1010.88,1023.1
226,1010.88,1023.1
227,1010.88,1023.1
228,1010.88,1023.1
229,1011.12,1023.1
230,1011.12,1023.1
231,1011.12,1023.1
232,1011.5,1023.1
233,1011.5,1023.1
234,1011.5,1023.1
235,1011.5,1023.1
236,1011.5,1023.1
237,1011.5,1023.1
238,1011.5,1023.1
239,1011.5,1023.1
240,1011.75,1023.1
241,1011.75,1023.1
242,1012.1,1023.1
243,1012.1,1023.1
244,1012.1,1023.1
245,1012.1,1023.1
246,1012.35,1023.1
247,1012.35,1023.1
248,1012.35,1023.1
249,1012.35,1023.1
250,1012.35,1023.1
251,1012.35,1023.1
252,1012.35,1023.1
253,1012.35,1023.1
254,1012.35,1023.1
255,1012.35,1023.1
256,1012.35,1023.1
257,1012.35,1023.1
258,1012.35,1023.1
259,1012.5,1023.1
260,1012.5,1023.1
261,1012.5,1023.1
262,1012.5,1023.1
263,1012.5,1023.1
264,1012.5,1023.1
265,1012.5,1023.1
266,1012.5,1023.1
267,1012.65,1023.1
268,1013.1,1023.1
269,1013.48,1023.1
270,1013.48,1023.1
271,1013.48,1023.1
272,1013.48,1023.1
273,1013.48,1023.1
274,1013.48,1023.1
275,1013.48,1023.1
276,1013.48,1023.1
277,1013.48,1023.1
278,1013.48,1023.1
279,1013.48,1023.1
280,1013.48,1023.1
281,1013.48,1023.1
282,1013.48,1023.1
283,1013.48,1023.1
284,1013.48,1023.1
285,1013.48,1023.1
286,1013.48,1023.1
287,1013.48,1023.1
288,1013.48,1023.1
289,1013.48,1023.1
290,1013.48,1023.1
291,1013.48,1023.1
292,1013.48,1023.1
293,1013.48,1023.1
294,1013.48,1023.1
295,1013.48,1023.1
296,1013.62,1023.1
297,1013.62,1023.1
298,1013.62,1023.1
299,1013.62,1023.1
300,1013.83,1023.1
301,1013.83,1023.1
302,1013.83,1023.1
303,1013.83,1023.1
304,1013.83,1023.1
305,1013.83,1023.1
306,1013.83,1023.1
307,1013.83,1023.1
308,1014.02,1023.1
309,1014.02,1023.1
310,1014.02,1023.1
311,1014.02,1023.1
312,1014.02,1023.1
313,1014.02,1023.1
314,1014.02,1023.1
315,1014.38,1023.1
316,1014.38,1023.1
317,1014.38,1023.1
318,1014.38,1023.1
319,1014.38,1023.1
320,1014.38,1023.1
321,1014.38,1023.1
322,1014.38,1023.1
323,1014.38,1023.1
324,1014.38,1023.1
325,1014.38,1023.1
326,1014.38,1023.1
327,1014.38,1023.1
328,1014.38,1023.1
329,1014.38,1023.1
330,1014.38,1023.1
331,1014.38,1023.1
332,1014.38,1023.1
333,1014.38,1023.1
334,1014.38,1023.1
335,1014.38,1023.1
336,1014.38,1023.1
337,1014.38,1023.1
338,1014.38,1023.1
339,1014.38,1023.1
340,1014.38,1023.1
341,1014.6,1023.1
342,1014.6,1023.1
343,1014.6,1023.1
344,1014.6,1023.1
345,1014.6,1023.1
346,1014.6,1023.1
347,1014.6,1023.1
348,1014.6,1023.1
349,1014.6,1023.1
350,1014.6,1023.1
351,1014.6,1023.1
352,1014.6,1023.1
353,1014.6,1023.1
354,1014.6,1023.1
355,1014.6,1023.1
356,1014.6,1023.1
357,1014.6,1023.1
358,1014.6,1023.1
359,1014.75,1023.1
360,1014.75,1023.1
361,1014.92,1023.1
362,1014.92,1023.1
363,1014.92,1023.1
364,1014.92,1023.1
365,1014.92,1023.1
366,1015.3,1023.1
367,1015.3,1023.1
368,1015.3,1023.1
369,1015.3,1023.1
370,1015.3,1023.1
371,1015.3,1023.1
372,1015.3,1023.1
373,1015.3,1023.1
374,1015.3,1023.1
375,1015.3,1023.1
376,1015.3,1023.1
377,1015.42,1023.1
378,1015.42,1023.1
379,1015.42,1023.1
380,1015.42,1023.1
381,1015.42,1023.1
382,1015.42,1023.1
383,1016.1,1023.1
384,1016.15,1023.1
385,1016.15,1023.1
386,1016.15,1023.1
387,1016.15,1023.1
388,1016.3,1023.1
389,1016.3,1023.1
390,1016.3,1023.1
391,1016.5,1023.1
392,1016.5,1023.1
393,1016.5,1023.1
394,1016.5,1023.1
395,1016.5,1023.1
396,1016.5,1023.1
397,1016.5,1023.1
398,1016.5,1023.1
399,1016.5,1023.1
400,1016.62,1023.1
401,1016.62,1023.1
402,1017.08,1023.1
403,1017.08,1023.1
404,1017.38,1023.1
405,1017.38,1023.1
406,1017.88,1023.1
407,1017.88,1023.1
408,1017.88,1023.1
409,1017.88,1023.1
410,1017.88,1023.1
411,1017.88,1023.1
412,1017.88,1023.1
413,1017.88,1023.1
414,1017.88,1023.1
415,1017.88,1023.1
416,1018.08,1023.1
417,1018.08,1023.1
418,1018.08,1023.1
419,1018.08,1023.1
420,1018.08,1023.1
421,1018.08,1023.1
422,1018.08,1023.1
423,1018.08,1023.1
424,1018.08,1023.1
425,1018.08,1023.1
426,1018.08,1023.1
427,1018.08,1023.1
428,1018.08,1023.1
429,1018.08,1023.1
430,1018.08,1023.1
431,1019.08,1023.1
432,1019.08,1023.1
433,1019.08,1023.1
434,1019.08,1023.1
435,1019.08,1023.1
436,1019.08,1023.1
437,1019.08,1023.1
438,1019.08,1023.1
439,1019.08,1023.1
440,1019.08,1023.1
441,1019.08,1023.1
442,1019.08,1023.1
443,1019.08,1023.1
444,1019.08,1023.1
445,1019.08,1023.1
446,1019.08,1023.1
447,1019.08,1023.1
448,1019.08,1023.1
449,1019.08,1023.1
450,1019.08,1023.1
451,1019.08,1023.1
452,1019.08,1023.1
453,1019.08,1023.1
454,1019.08,1023.1
455,1019.08,1023.1
456,1019.08,1023.1
457,1019.08,1023.1
458,1019.08,1023.1
459,1019.08,1023.1
460,1019.08,1023.1
461,1019.08,1023.1
462,1019.23,1023.1
463,1019.23,1023.1
464,1019.23,1023.1
465,1019.23,1023.1
466,1019.23,1023.1
467,1019.23,1023.1
468,1019.23,1023.1
469,1019.23,1023.1
470,1019.23,1023.1
471,1019.23,1023.1
472,1019.23,1023.1
473,1019.23,1023.1
474,1019.23,1023.1
475,1019.23,1023.1
476,1019.23,1023.1
477,1019.23,1023.1
478,1019.23,1023.1
479,1019.23,1023.1
480,1019.23,1023.1
481,1019.23,1023.1
482,1019.23,1023.1
483,1019.58,1023.1
484,1019.58,1023.1
485,1019.58,1023.1
486,1019.58,1023.1
487,1019.58,1023.1
488,1019.58,1023.1
489,1019.58,1023.1
490,1019.58,1023.1
491,1019.58,1023.1
492,1019.58,1023.1
493,1019.75,1023.1
494,1019.75,1023.1
495,1019.75,1023.1
496,1019.75,1023.1
497,1019.75,1023.1
498,1019.75,1023.1
499,1019.75,1023.1
