Average Time Normal,Average Time Memetic,Best Value Normal,Best Value Memetic,Average Best Normal,Average Best Memetic,Generations,Population Size,Crossover Rate,Mutation Rate,Elitism Count,Average Generation of Best Value Normal,Average Generation of Best Value Memetic
0.0153991,0.0881362,9767,9767,9760.98,9766.7,500,23,0.9,0.0800105,3,338.1,111.85
