Generation,Normal Average,Memetic Average
233,7251.55,9111.4
234,7252,9111.4
235,7256.55,9111.4
236,7271.73,9111.4
237,7291.12,9111.4
238,7296.52,9111.4
239,7298.05,9111.4
240,7308.38,9111.4
241,7308.38,9111.4
242,7308.38,9111.4
243,7309.2,9111.4
244,7326.23,9111.4
245,7328.38,9111.4
246,7329.85,9111.4
247,7347.23,9111.4
248,7372.02,9111.4
249,7374.7,9111.4
250,7375.5,9111.4
251,7375.5,9111.4
252,7383.98,9111.4
253,7393.52,9111.4
254,7408.05,9111.4
255,7409.52,9116.85
256,7410.88,9116.85
257,7417.15,9116.85
258,7417.15,9116.85
259,7433.18,9116.85
260,7436.75,9116.85
261,7450.52,9116.85
262,7450.52,9116.85
263,7465.15,9116.85
264,7470.07,9116.85
265,7477.52,9116.85
266,7477.52,9116.85
267,7477.52,9116.85
268,7536.95,9116.85
269,7536.95,9116.85
270,7547.68,9116.85
271,7547.68,9116.85
272,7558.93,9116.85
273,7566.95,9116.85
274,7566.95,9116.85
275,7566.95,9116.85
276,7594.05,9116.85
277,7609.48,9116.85
278,7609.48,9122.3
279,7609.65,9122.3
280,7609.65,9122.3
281,7609.65,9122.3
282,7610.02,9122.3
283,7610.02,9122.3
284,7610.02,9122.3
285,7610.02,9122.3
286,7617.82,9122.3
287,7643.43,9122.3
288,7651.68,9122.3
289,7651.68,9122.3
290,7659.93,9122.3
291,7660.88,9122.3
292,7660.88,9122.3
293,7668,9122.3
294,7676.07,9122.3
295,7677.55,9122.3
296,7682.4,9122.3
297,7682.4,9122.3
298,7685.65,9122.3
299,7685.65,9122.3
300,7685.65,9122.3
301,7701.77,9122.3
302,7706.43,9122.3
303,7708.43,9122.3
304,7709.23,9122.3
305,7709.23,9122.3
306,7709.23,9122.3
307,7709.85,9122.3
308,7709.85,9122.3
309,7709.85,9122.3
310,7709.85,9122.3
311,7711.85,9122.3
312,7711.85,9122.3
313,7726.07,9122.3
314,7733.65,9122.3
315,7734.73,9122.3
316,7740.07,9122.3
317,7740.07,9122.3
318,7741.55,9122.3
319,7741.55,9122.3
320,7741.55,9122.3
321,7741.55,9122.3
322,7741.55,9122.3
323,7741.55,9122.3
324,7753.43,9122.3
325,7753.43,9122.3
326,7753.43,9122.3
327,7754.23,9122.3
328,7755.68,9122.3
329,7760.23,9122.3
330,7790.73,9122.3
331,7790.73,9122.3
332,7808.9,9122.3
333,7812.05,9122.3
334,7812.05,9122.3
335,7820.18,9122.3
336,7820.18,9122.3
337,7821.9,9122.3
338,7822.55,9122.3
339,7822.55,9122.3
340,7838.57,9122.3
341,7842.95,9122.3
342,7842.95,9122.3
343,7845.07,9122.3
344,7845.07,9122.3
345,7853.98,9122.3
346,7853.98,9122.3
347,7855.1,9122.3
348,7855.1,9122.3
349,7859.45,9122.3
350,7859.45,9122.3
351,7860.98,9122.3
352,7873.4,9122.3
353,7873.4,9122.3
354,7873.4,9122.3
355,7873.4,9122.3
356,7873.4,9122.3
357,7881.5,9122.3
358,7902.65,9122.3
359,7902.68,9122.3
360,7902.68,9122.3
361,7902.68,9122.3
362,7902.68,9122.3
363,7902.68,9122.3
364,7902.68,9122.3
365,7909.52,9122.3
366,7917.45,9122.3
367,7917.45,9122.3
368,7917.45,9122.3
369,7920.65,9122.3
370,7920.65,9122.3
371,7928.4,9122.3
372,7928.4,9122.3
373,7937.3,9122.3
374,7947.27,9122.3
375,7954.55,9122.3
376,7954.55,9122.3
377,7957.18,9122.3
378,7957.5,9122.3
379,7960.05,9122.3
380,7960.05,9122.3
381,7969.57,9122.3
382,7969.57,9122.3
383,7974.27,9122.3
384,7974.27,9122.3
385,7981.62,9122.3
386,7984.57,9122.3
387,7989.23,9122.3
388,7993.48,9122.3
389,7993.48,9122.3
390,8000.25,9122.3
391,8002.05,9122.3
392,8002.05,9122.3
393,8002.05,9122.3
394,8010.02,9122.3
395,8010.02,9123.02
396,8010.02,9123.02
397,8010.02,9123.02
398,8010.02,9123.02
399,8010.02,9123.02
400,8013.2,9123.02
401,8017.45,9123.02
402,8017.45,9123.02
403,8017.45,9123.02
404,8028.82,9123.02
405,8036.5,9123.02
406,8036.5,9123.02
407,8036.5,9123.02
408,8036.5,9123.02
409,8040.2,9123.02
410,8040.2,9123.02
411,8040.2,9123.02
412,8042.88,9123.02
413,8042.88,9123.02
414,8047.77,9123.02
415,8047.77,9123.02
416,8047.77,9123.02
417,8047.77,9123.02
418,8050.3,9123.02
419,8050.3,9123.02
420,8054.05,9123.02
421,8055.9,9123.02
422,8058.98,9123.02
423,8059.8,9123.02
424,8059.8,9123.02
425,8064.93,9123.02
426,8068,9128.48
427,8071.93,9128.48
428,8076.98,9128.48
429,8076.98,9128.48
430,8089.95,9128.48
431,8089.95,9128.48
432,8089.95,9128.48
433,8089.95,9128.48
434,8089.95,9128.48
435,8092.4,9128.48
436,8092.4,9128.48
437,8106.27,9128.48
438,8111.3,9128.48
439,8115.23,9128.48
440,8115.23,9128.48
441,8115.23,9128.48
442,8115.23,9128.48
443,8115.23,9128.48
444,8115.23,9128.48
445,8115.23,9128.48
446,8115.23,9128.48
447,8121.25,9128.48
448,8124.25,9128.48
449,8124.25,9128.48
450,8125.05,9128.48
451,8125.05,9128.48
452,8133.48,9128.48
453,8133.48,9128.48
454,8133.48,9128.48
455,8141.02,9128.48
456,8141.02,9128.48
457,8141.02,9128.48
458,8141.82,9128.48
459,8141.82,9128.48
460,8141.82,9128.48
461,8141.82,9128.48
462,8141.9,9128.48
463,8141.9,9128.48
464,8141.9,9128.48
465,8142.62,9128.48
466,8142.62,9128.48
467,8142.62,9128.48
468,8142.62,9128.48
469,8142.62,9128.48
470,8146.7,9128.48
471,8146.7,9128.48
472,8146.7,9128.48
473,8146.7,9128.48
474,8161.55,9128.48
475,8161.55,9128.48
476,8161.55,9128.48
477,8161.55,9128.48
478,8161.55,9128.48
479,8161.55,9128.48
480,8161.55,9128.48
481,8163.32,9128.48
482,8163.32,9128.48
483,8163.32,9128.48
484,8168,9128.48
485,8171.2,9128.48
486,8171.2,9128.48
487,8176.38,9128.48
488,8177.2,9128.48
489,8181.12,9128.48
490,8186.43,9128.48
491,8196.42,9128.48
492,8196.42,9128.48
493,8196.42,9128.48
494,8209.23,9128.48
495,8209.23,9128.48
496,8211.83,9128.48
497,8211.83,9128.48
498,8211.83,9128.48
499,8211.83,9128.48
