Generation,Normal Average,Memetic Average
184,294.825,295
185,294.825,295
186,294.825,295
187,294.825,295
188,294.825,295
189,294.825,295
190,294.825,295
191,294.825,295
192,294.825,295
193,294.825,295
194,294.825,295
195,294.825,295
196,294.825,295
197,294.825,295
198,294.825,295
199,294.825,295
200,294.825,295
201,294.825,295
202,294.825,295
203,294.825,295
204,294.825,295
205,294.825,295
206,294.85,295
207,294.85,295
208,294.85,295
209,294.85,295
210,294.85,295
211,294.85,295
212,294.85,295
213,294.85,295
214,294.85,295
215,294.85,295
216,294.85,295
217,294.875,295
218,294.875,295
219,294.875,295
220,294.875,295
221,294.875,295
222,294.9,295
223,294.9,295
224,294.9,295
225,294.9,295
226,294.9,295
227,294.9,295
228,294.9,295
229,294.9,295
230,294.9,295
231,294.9,295
232,294.9,295
233,294.9,295
234,294.9,295
235,294.9,295
236,294.9,295
237,294.9,295
238,294.9,295
239,294.95,295
240,294.95,295
241,294.95,295
242,294.95,295
243,294.95,295
244,294.95,295
245,294.95,295
246,294.95,295
247,294.95,295
248,294.95,295
249,294.95,295
250,294.95,295
251,294.95,295
252,294.95,295
253,294.95,295
254,294.95,295
255,294.95,295
256,294.95,295
257,294.95,295
258,294.95,295
259,294.95,295
260,294.95,295
261,294.95,295
262,294.95,295
263,294.95,295
264,294.95,295
265,294.95,295
266,294.95,295
267,294.95,295
268,294.95,295
269,294.95,295
270,294.95,295
271,294.95,295
272,294.95,295
273,294.95,295
274,294.95,295
275,294.95,295
276,294.95,295
277,294.95,295
278,294.95,295
279,294.95,295
280,294.95,295
281,294.95,295
282,294.95,295
283,294.95,295
284,294.95,295
285,294.95,295
286,294.95,295
287,294.95,295
288,294.95,295
289,294.975,295
290,294.975,295
291,294.975,295
292,294.975,295
293,294.975,295
294,294.975,295
295,294.975,295
296,294.975,295
297,294.975,295
298,294.975,295
299,294.975,295
300,294.975,295
301,294.975,295
302,294.975,295
303,294.975,295
304,294.975,295
305,294.975,295
306,294.975,295
307,294.975,295
308,294.975,295
309,294.975,295
310,294.975,295
311,294.975,295
312,294.975,295
313,294.975,295
314,294.975,295
315,294.975,295
316,294.975,295
317,294.975,295
318,294.975,295
319,294.975,295
320,294.975,295
321,294.975,295
322,294.975,295
323,294.975,295
324,294.975,295
325,294.975,295
326,294.975,295
327,294.975,295
328,294.975,295
329,294.975,295
330,294.975,295
331,294.975,295
332,294.975,295
333,294.975,295
334,295,295
335,295,295
336,295,295
337,295,295
338,295,295
339,295,295
340,295,295
341,295,295
342,295,295
343,295,295
344,295,295
345,295,295
346,295,295
347,295,295
348,295,295
349,295,295
350,295,295
351,295,295
352,295,295
353,295,295
354,295,295
355,295,295
356,295,295
357,295,295
358,295,295
359,295,295
360,295,295
361,295,295
362,295,295
363,295,295
364,295,295
365,295,295
366,295,295
367,295,295
368,295,295
369,295,295
370,295,295
371,295,295
372,295,295
373,295,295
374,295,295
375,295,295
376,295,295
377,295,295
378,295,295
379,295,295
380,295,295
381,295,295
382,295,295
383,295,295
384,295,295
385,295,295
386,295,295
387,295,295
388,295,295
389,295,295
390,295,295
391,295,295
392,295,295
393,295,295
394,295,295
395,295,295
396,295,295
397,295,295
398,295,295
399,295,295
400,295,295
401,295,295
402,295,295
403,295,295
404,295,295
405,295,295
406,295,295
407,295,295
408,295,295
409,295,295
410,295,295
411,295,295
412,295,295
413,295,295
414,295,295
415,295,295
416,295,295
417,295,295
418,295,295
419,295,295
420,295,295
421,295,295
422,295,295
423,295,295
424,295,295
425,295,295
426,295,295
427,295,295
428,295,295
429,295,295
430,295,295
431,295,295
432,295,295
433,295,295
434,295,295
435,295,295
436,295,295
437,295,295
438,295,295
439,295,295
440,295,295
441,295,295
442,295,295
443,295,295
444,295,295
445,295,295
446,295,295
447,295,295
448,295,295
449,295,295
450,295,295
451,295,295
452,295,295
453,295,295
454,295,295
455,295,295
456,295,295
457,295,295
458,295,295
459,295,295
460,295,295
461,295,295
462,295,295
463,295,295
464,295,295
465,295,295
466,295,295
467,295,295
468,295,295
469,295,295
470,295,295
471,295,295
472,295,295
473,295,295
474,295,295
475,295,295
476,295,295
477,295,295
478,295,295
479,295,295
480,295,295
481,295,295
482,295,295
483,295,295
484,295,295
485,295,295
486,295,295
487,295,295
488,295,295
489,295,295
490,295,295
491,295,295
492,295,295
493,295,295
494,295,295
495,295,295
496,295,295
497,295,295
498,295,295
499,295,295
