Generation,Normal Average,Memetic Average
0,970.5,1021.85
1,970.5,1024.25
2,971.075,1024.7
3,971.225,1024.7
4,971.225,1025
5,971.725,1025
6,971.725,1025
7,973.475,1025
8,973.475,1025
9,973.475,1025
10,974.4,1025
11,975.575,1025
12,979.225,1025
13,980.275,1025
14,981.275,1025
15,981.275,1025
16,981.35,1025
17,981.85,1025
18,981.85,1025
19,981.85,1025
20,981.85,1025
21,982.15,1025
22,982.15,1025
23,982.15,1025
24,983.325,1025
25,985.4,1025
26,986.175,1025
27,986.175,1025
28,987.25,1025
29,987.325,1025
30,988.525,1025
31,988.825,1025
32,989.475,1025
33,989.55,1025
34,990.55,1025
35,990.55,1025
36,990.55,1025
37,990.55,1025
38,990.55,1025
39,990.675,1025
40,990.675,1025
41,991.15,1025
42,991.65,1025
43,991.65,1025
44,992.3,1025
45,992.8,1025
46,992.8,1025
47,992.825,1025
48,992.825,1025
49,993.825,1025
50,994.825,1025
51,994.825,1025
52,994.875,1025
53,994.875,1025
54,994.875,1025
55,995.15,1025
56,996.4,1025
57,996.4,1025
58,996.725,1025
59,996.725,1025
60,996.875,1025
61,997.45,1025
62,997.45,1025
63,997.45,1025
64,997.55,1025
65,997.55,1025
66,998.375,1025
67,998.375,1025
68,998.95,1025
69,1000.45,1025
70,1000.7,1025
71,1000.7,1025
72,1000.92,1025
73,1000.92,1025
74,1000.92,1025
75,1000.92,1025
76,1000.92,1025
77,1001.55,1025
78,1001.65,1025
79,1001.65,1025
80,1001.9,1025
81,1001.9,1025
82,1001.9,1025
83,1002.7,1025
84,1002.7,1025
85,1003.08,1025
86,1003.08,1025
87,1003.3,1025
88,1003.77,1025
89,1003.98,1025
90,1003.98,1025
91,1003.98,1025
92,1003.98,1025
93,1003.98,1025
94,1004.4,1025
95,1005.88,1025
96,1006.33,1025
97,1006.6,1025
98,1006.65,1025
99,1007.38,1025
100,1007.38,1025
101,1007.55,1025
102,1007.65,1025
103,1007.65,1025
104,1007.88,1025
105,1007.88,1025
106,1007.88,1025
107,1008.38,1025
108,1008.42,1025
109,1008.75,1025
110,1008.75,1025
111,1008.75,1025
112,1008.75,1025
113,1009.02,1025
114,1009.58,1025
115,1009.58,1025
116,1010.58,1025
117,1010.58,1025
118,1010.58,1025
119,1010.73,1025
120,1010.73,1025
121,1010.73,1025
122,1010.77,1025
123,1010.77,1025
124,1010.77,1025
125,1010.77,1025
126,1010.77,1025
127,1010.77,1025
128,1011.23,1025
129,1011.23,1025
130,1013.08,1025
131,1013.08,1025
132,1013.65,1025
133,1013.65,1025
134,1014.27,1025
135,1014.27,1025
136,1014.27,1025
137,1014.27,1025
