Generation,Normal Average,Memetic Average
310,9757.4,9766.5
311,9757.4,9766.5
312,9757.4,9766.5
313,9757.4,9766.5
314,9757.48,9766.5
315,9757.48,9766.5
316,9757.52,9766.5
317,9757.7,9766.5
318,9757.75,9766.5
319,9757.75,9766.5
320,9757.75,9766.5
321,9757.75,9766.5
322,9757.75,9766.5
323,9757.75,9766.5
324,9757.75,9766.5
325,9757.75,9766.5
326,9757.75,9766.5
327,9757.75,9766.5
328,9757.75,9766.5
329,9757.77,9766.5
330,9757.77,9766.5
331,9757.8,9766.5
332,9757.8,9766.5
333,9757.8,9766.5
334,9757.83,9766.5
335,9757.83,9766.5
336,9757.83,9766.5
337,9757.83,9766.5
338,9757.83,9766.5
339,9757.98,9766.5
340,9758.2,9766.5
341,9758.25,9766.5
342,9758.25,9766.5
343,9758.25,9766.5
344,9758.25,9766.5
345,9758.58,9766.5
346,9758.58,9766.5
347,9758.58,9766.5
348,9758.62,9766.5
349,9758.7,9766.5
350,9758.83,9766.5
351,9758.83,9766.5
352,9758.83,9766.5
353,9758.83,9766.5
354,9758.85,9766.5
355,9759.02,9766.5
356,9759.02,9766.5
357,9759.02,9766.5
358,9759.02,9766.5
359,9759.02,9766.5
360,9759.02,9766.5
361,9759.02,9766.5
362,9759.02,9766.5
363,9759.08,9766.5
364,9759.08,9766.5
365,9759.08,9766.5
366,9759.08,9766.5
367,9759.08,9766.5
368,9759.12,9766.5
369,9759.12,9766.5
370,9759.15,9766.5
371,9759.15,9766.5
372,9759.2,9766.5
373,9759.2,9766.5
374,9759.2,9766.5
375,9759.2,9766.5
376,9759.2,9766.5
377,9759.2,9766.5
378,9759.35,9766.5
379,9759.35,9766.5
380,9759.48,9766.5
381,9759.48,9766.5
382,9759.58,9766.5
383,9759.58,9766.5
384,9759.58,9766.5
385,9759.58,9766.5
386,9759.62,9766.5
387,9759.62,9766.5
388,9759.62,9766.5
389,9759.62,9766.6
390,9759.62,9766.6
391,9759.62,9766.6
392,9759.77,9766.6
393,9759.8,9766.6
394,9759.85,9766.6
395,9759.85,9766.6
396,9759.85,9766.6
397,9759.95,9766.6
398,9759.95,9766.6
399,9759.95,9766.6
400,9759.95,9766.6
401,9759.95,9766.6
402,9759.95,9766.6
403,9760.02,9766.6
404,9760.02,9766.6
405,9760.02,9766.6
406,9760.02,9766.6
407,9760.02,9766.6
408,9760.02,9766.6
409,9760.02,9766.6
410,9760.02,9766.6
411,9760.02,9766.6
412,9760.1,9766.6
413,9760.1,9766.6
414,9760.1,9766.6
415,9760.1,9766.6
416,9760.1,9766.6
417,9760.1,9766.6
418,9760.1,9766.6
419,9760.1,9766.6
420,9760.2,9766.6
421,9760.2,9766.6
422,9760.25,9766.6
423,9760.25,9766.6
424,9760.25,9766.6
425,9760.4,9766.6
426,9760.42,9766.6
427,9760.42,9766.6
428,9760.42,9766.6
429,9760.42,9766.6
430,9760.42,9766.6
431,9760.42,9766.6
432,9760.42,9766.6
433,9760.42,9766.6
434,9760.42,9766.6
435,9760.42,9766.6
436,9760.42,9766.6
437,9760.42,9766.6
438,9760.42,9766.6
439,9760.52,9766.6
440,9760.52,9766.6
441,9760.52,9766.6
442,9760.52,9766.6
443,9760.52,9766.6
444,9760.52,9766.6
445,9760.52,9766.6
446,9760.52,9766.6
447,9760.52,9766.6
448,9760.52,9766.6
449,9760.52,9766.6
450,9760.52,9766.6
451,9760.55,9766.6
452,9760.55,9766.6
453,9760.55,9766.6
454,9760.55,9766.6
455,9760.55,9766.6
456,9760.55,9766.6
457,9760.62,9766.6
458,9760.62,9766.6
459,9760.62,9766.6
460,9760.62,9766.6
461,9760.62,9766.6
462,9760.62,9766.6
463,9760.62,9766.6
464,9760.65,9766.7
465,9760.65,9766.7
466,9760.65,9766.7
467,9760.65,9766.7
468,9760.65,9766.7
469,9760.75,9766.7
470,9760.75,9766.7
471,9760.75,9766.7
472,9760.77,9766.7
473,9760.77,9766.7
474,9760.77,9766.7
475,9760.77,9766.7
476,9760.77,9766.7
477,9760.77,9766.7
478,9760.77,9766.7
479,9760.77,9766.7
480,9760.77,9766.7
481,9760.77,9766.7
482,9760.77,9766.7
483,9760.88,9766.7
484,9760.88,9766.7
485,9760.88,9766.7
486,9760.88,9766.7
487,9760.88,9766.7
488,9760.88,9766.7
489,9760.88,9766.7
490,9760.88,9766.7
491,9760.98,9766.7
492,9760.98,9766.7
493,9760.98,9766.7
494,9760.98,9766.7
495,9760.98,9766.7
496,9760.98,9766.7
497,9760.98,9766.7
498,9760.98,9766.7
499,9760.98,9766.7
