Generation,Normal Average,Memetic Average
0,971.225,1021.45
1,971.225,1022.65
2,972.05,1023.7
3,972.625,1023.85
4,973.525,1023.85
5,974.3,1024
6,974.55,1024
7,974.55,1024
8,974.65,1024
9,975.275,1024
10,976.55,1024
11,976.85,1024
12,976.85,1024
13,977.6,1024
14,978.15,1024
15,978.15,1024
16,978.675,1024
17,979.875,1024
18,981.125,1024
19,981.125,1024
20,981.125,1024
21,981.125,1024
22,981.125,1024
23,981.125,1024
24,981.125,1024
25,982.05,1024
26,982.65,1024
27,982.65,1024
28,984.2,1024
29,984.2,1024
30,984.35,1024
31,985.85,1024
32,987.025,1024
33,987.125,1024
34,987.2,1024
35,987.3,1024
36,987.575,1024
37,987.575,1024
38,987.575,1024
39,987.575,1024
40,987.75,1024
41,987.75,1024
42,988.575,1024
43,988.575,1024
44,988.575,1024
45,989.275,1024
46,989.275,1024
47,989.275,1024
48,989.275,1024
49,990.425,1024
50,990.55,1024
51,990.7,1024
52,994.15,1024
53,994.15,1024
54,994.375,1024
55,994.375,1024
56,994.375,1024
57,994.775,1024
58,994.775,1024
59,995.55,1024
60,995.95,1024
61,996.4,1024
62,996.4,1024
63,996.5,1024
64,996.5,1024
65,996.5,1024
66,996.5,1024
67,997.2,1024
68,997.2,1024
69,997.2,1024
70,998.7,1024
71,998.825,1024
72,998.825,1024
73,998.825,1024
74,999.025,1024
75,999.025,1024
76,999.025,1024
77,999.025,1024
78,999.025,1024
79,999.025,1024
80,999.025,1024
81,999.475,1024
82,999.875,1024
83,999.875,1024
84,999.875,1024
85,999.875,1024
86,999.875,1024
87,999.875,1024
88,999.875,1024
89,999.875,1024
90,999.875,1024
91,1000.5,1024
92,1000.55,1024
93,1000.55,1024
94,1001.35,1024
95,1002.12,1024
96,1002.12,1024
97,1002.27,1024
98,1002.27,1024
99,1003.3,1024
100,1003.77,1024
101,1003.77,1024
102,1003.77,1024
103,1004.35,1024
104,1004.55,1024
105,1004.55,1024
106,1005.02,1024
107,1005.02,1024
108,1005.02,1024
109,1005.3,1024
110,1005.3,1024
111,1005.3,1024
112,1005.3,1024
113,1005.67,1024
114,1005.67,1024
115,1005.67,1024
116,1006.15,1024
117,1006.15,1024
118,1006.62,1024
119,1006.62,1024
120,1006.83,1024
121,1006.83,1024
122,1006.83,1024
123,1007.75,1024
124,1007.75,1024
125,1007.75,1024
126,1007.75,1024
127,1007.75,1024
128,1007.75,1024
129,1007.75,1024
130,1007.8,1024
131,1007.8,1024
132,1007.8,1024
133,1007.8,1024
134,1007.8,1024
135,1007.8,1024
136,1008.08,1024
137,1008.1,1024
138,1008.77,1024
139,1008.77,1024
140,1008.77,1024
141,1008.77,1024
142,1008.77,1024
143,1008.77,1024
144,1008.92,1024
145,1009.08,1024
146,1009.08,1024
147,1009.08,1024
148,1009.08,1024
149,1010,1024
150,1010,1024
151,1010,1024
152,1010.2,1024
153,1010.2,1024
154,1010.2,1024
155,1010.42,1024
156,1010.42,1024
157,1010.42,1024
158,1010.42,1024
159,1010.42,1024
160,1010.42,1024
161,1010.42,1024
162,1010.42,1024
163,1011.73,1024
164,1012.23,1024
165,1012.23,1024
166,1012.23,1024
167,1012.23,1024
168,1012.23,1024
169,1012.23,1024
170,1012.23,1024
171,1012.27,1024
172,1012.27,1024
173,1012.27,1024
174,1013.5,1024
175,1013.5,1024
176,1013.5,1024
177,1013.65,1024
178,1013.65,1024
179,1013.65,1024
180,1013.8,1024
181,1014.17,1024
182,1014.33,1024
183,1014.33,1024
184,1014.33,1024
185,1014.83,1024
186,1014.83,1024
187,1014.83,1024
188,1014.83,1024
189,1014.83,1024
190,1014.83,1024
191,1014.83,1024
192,1014.83,1024
193,1014.95,1024
194,1014.95,1024
195,1014.95,1024
196,1014.95,1024
197,1014.95,1024
198,1014.95,1024
199,1014.95,1024
200,1014.95,1024
201,1014.95,1024
202,1015.3,1024
203,1015.3,1024
204,1015.3,1024
205,1015.3,1024
206,1015.3,1024
207,1015.3,1024
208,1015.3,1024
209,1015.3,1024
210,1015.3,1024
211,1015.3,1024
212,1015.3,1024
213,1015.3,1024
214,1015.45,1024
215,1015.45,1024
216,1015.45,1024
217,1015.45,1024
218,1015.45,1024
219,1015.45,1024
220,1015.45,1024
221,1015.45,1024
222,1015.45,1024
223,1015.6,1024
224,1015.6,1024
225,1015.6,1024
226,1015.6,1024
227,1015.6,1024
228,1015.6,1024
229,1015.6,1024
230,1015.6,1024
231,1015.6,1024
232,1015.6,1024
233,1015.6,1024
234,1015.6,1024
235,1015.6,1024
236,1015.6,1024
237,1015.6,1024
238,1015.6,1024
239,1015.6,1024
240,1015.6,1024
241,1015.6,1024
242,1015.6,1024
243,1015.6,1024
244,1015.6,1024
245,1015.6,1024
246,1015.6,1024
247,1015.6,1024
248,1015.6,1024
249,1015.6,1024
250,1015.6,1024
251,1015.6,1024
252,1015.6,1024
253,1015.6,1024
254,1015.6,1024
255,1015.88,1024
256,1015.88,1024
257,1015.88,1024
258,1015.88,1024
259,1015.88,1024
260,1015.88,1024
261,1015.88,1024
262,1015.88,1024
263,1015.88,1024
264,1015.88,1024
265,1015.88,1024
266,1015.88,1024
267,1015.88,1024
268,1015.88,1024
269,1015.88,1024
270,1015.88,1024
271,1015.88,1024
272,1016.15,1024
273,1016.15,1024
274,1016.15,1024
275,1016.15,1024
276,1016.15,1024
277,1016.15,1024
278,1016.38,1024
279,1016.38,1024
280,1016.38,1024
281,1016.52,1024
282,1016.52,1024
283,1016.52,1024
284,1017.52,1024
285,1017.52,1024
286,1017.52,1024
287,1017.52,1024
288,1017.52,1024
289,1017.52,1024
290,1017.52,1024
291,1017.52,1024
292,1017.52,1024
293,1017.52,1024
294,1017.52,1024
295,1017.52,1024
296,1017.52,1024
297,1017.65,1024
298,1017.65,1024
299,1017.65,1024
300,1017.65,1024
301,1017.65,1024
302,1017.65,1024
