Generation,Normal Average,Memetic Average
398,294.975,295
399,294.975,295
400,294.975,295
401,294.975,295
402,294.975,295
403,294.975,295
404,294.975,295
405,294.975,295
406,294.975,295
407,294.975,295
408,294.975,295
409,294.975,295
410,294.975,295
411,294.975,295
412,294.975,295
413,294.975,295
414,294.975,295
415,294.975,295
416,294.975,295
417,294.975,295
418,294.975,295
419,294.975,295
420,294.975,295
421,294.975,295
422,294.975,295
423,294.975,295
424,294.975,295
425,294.975,295
426,294.975,295
427,294.975,295
428,294.975,295
429,294.975,295
430,294.975,295
431,294.975,295
432,294.975,295
433,294.975,295
434,294.975,295
435,294.975,295
436,294.975,295
437,294.975,295
438,294.975,295
439,294.975,295
440,294.975,295
441,294.975,295
442,294.975,295
443,294.975,295
444,294.975,295
445,294.975,295
446,294.975,295
447,294.975,295
448,294.975,295
449,294.975,295
450,294.975,295
451,294.975,295
452,294.975,295
453,294.975,295
454,294.975,295
455,294.975,295
456,294.975,295
457,294.975,295
458,294.975,295
459,294.975,295
460,294.975,295
461,294.975,295
462,294.975,295
463,294.975,295
464,294.975,295
465,294.975,295
466,294.975,295
467,294.975,295
468,294.975,295
469,294.975,295
470,294.975,295
471,294.975,295
472,294.975,295
473,294.975,295
474,294.975,295
475,294.975,295
476,294.975,295
477,294.975,295
478,294.975,295
479,294.975,295
480,294.975,295
481,294.975,295
482,294.975,295
483,294.975,295
484,294.975,295
485,294.975,295
486,294.975,295
487,294.975,295
488,294.975,295
489,294.975,295
490,294.975,295
491,294.975,295
492,294.975,295
493,294.975,295
494,294.975,295
495,294.975,295
496,294.975,295
497,294.975,295
498,294.975,295
499,294.975,295
