Generation,Normal Average,Memetic Average
427,8116.77,9135.38
428,8138.55,9135.38
429,8141.5,9135.38
430,8141.5,9135.38
431,8141.5,9135.38
432,8142.65,9135.38
433,8142.65,9135.38
434,8154.07,9135.38
435,8154.07,9135.38
436,8154.07,9135.38
437,8154.07,9135.38
438,8154.07,9135.38
439,8154.07,9135.38
440,8157.65,9135.38
441,8157.65,9135.38
442,8157.65,9135.38
443,8157.65,9135.38
444,8157.65,9135.38
445,8157.65,9135.38
446,8157.65,9135.38
447,8157.65,9135.38
448,8157.82,9135.38
449,8157.82,9135.38
450,8157.82,9135.38
451,8165.38,9135.38
452,8165.38,9135.38
453,8165.38,9135.38
454,8165.38,9140.83
455,8165.38,9140.83
456,8178.15,9140.83
457,8178.15,9140.83
458,8182.07,9140.83
459,8185.88,9140.83
460,8191.82,9140.83
461,8191.82,9140.83
462,8191.88,9140.83
463,8191.88,9140.83
464,8191.88,9140.83
465,8191.88,9140.83
466,8191.88,9140.83
467,8193.55,9140.83
468,8193.55,9140.83
469,8193.55,9140.83
470,8196.15,9140.83
471,8196.15,9140.83
472,8196.15,9140.83
473,8196.8,9140.83
474,8199.27,9140.83
475,8199.27,9140.83
476,8203.8,9140.83
477,8205.33,9140.83
478,8205.33,9140.83
479,8205.33,9140.83
480,8205.33,9140.83
481,8205.33,9140.83
482,8205.33,9140.83
483,8205.33,9140.83
484,8205.33,9140.83
485,8212.77,9140.83
486,8214.2,9140.83
487,8218.8,9140.83
488,8218.8,9140.83
489,8230.17,9140.83
490,8241.05,9140.83
491,8241.05,9140.83
492,8241.05,9140.83
493,8241.05,9140.83
494,8241.05,9140.83
495,8241.05,9140.83
496,8241.05,9140.83
497,8247.2,9140.83
498,8247.27,9140.83
499,8247.27,9140.83
