Generation,Normal Average,Memetic Average
0,967.025,1021.75
1,969.05,1022.8
2,971.95,1023.4
3,971.95,1023.85
4,972.375,1023.85
5,972.375,1024
6,972.975,1024
7,972.975,1024
8,974.175,1024
9,976,1024
10,976,1024
11,976,1024
12,976.05,1024
13,976.05,1024
14,977.425,1024
15,977.425,1024
16,977.425,1024
17,977.95,1024
18,977.95,1024
19,978.475,1024
20,978.475,1024
21,978.75,1024
22,978.8,1024
23,979.525,1024
24,979.825,1024
25,980.325,1024
26,980.325,1024
27,980.325,1024
28,980.325,1024
29,980.325,1024
30,981.975,1024
31,981.975,1024
32,981.975,1024
33,982.025,1024
34,982.275,1024
35,982.275,1024
36,984.975,1024
37,985.375,1024
38,986.725,1024
39,986.725,1024
40,986.725,1024
41,987.075,1024
42,987.075,1024
43,987.075,1024
44,987.625,1024
45,987.925,1024
46,988.4,1024
47,988.575,1024
48,988.575,1024
49,989.125,1024
50,989.125,1024
51,989.975,1024
52,989.975,1024
53,989.975,1024
54,990.6,1024
55,990.75,1024
56,990.75,1024
57,991.525,1024
58,991.95,1024
59,991.95,1024
60,992.1,1024
61,992.6,1024
62,992.6,1024
63,993.575,1024
64,994.35,1024
65,994.55,1024
66,994.9,1024
67,994.9,1024
68,995.2,1024
69,996.725,1024
70,996.725,1024
71,997.425,1024
72,997.425,1024
73,998.65,1024
74,998.8,1024
75,999.175,1024
76,999.175,1024
77,999.175,1024
78,999.175,1024
79,999.675,1024
80,999.675,1024
81,999.875,1024
82,1000,1024
83,1000,1024
84,1000,1024
85,1001.2,1024
86,1001.55,1024
87,1001.7,1024
88,1001.7,1024
89,1001.7,1024
90,1001.7,1024
91,1002.38,1024
92,1003.02,1024
93,1003.02,1024
94,1003.02,1024
95,1003.02,1024
96,1003.02,1024
97,1003.02,1024
98,1004.52,1024
99,1004.92,1024
100,1004.92,1024
101,1005.5,1024
102,1005.5,1024
103,1006.65,1024
104,1006.95,1024
105,1006.95,1024
106,1006.95,1024
107,1006.95,1024
108,1006.95,1024
109,1006.95,1024
110,1006.95,1024
111,1006.95,1024
112,1006.95,1024
113,1006.95,1024
114,1007.15,1024
115,1007.15,1024
116,1007.15,1024
117,1007.15,1024
118,1007.15,1024
119,1007.15,1024
120,1007.15,1024
121,1007.27,1024
122,1007.42,1024
123,1007.42,1024
124,1007.77,1024
125,1007.77,1024
126,1007.77,1024
127,1007.77,1024
128,1007.77,1024
129,1007.77,1024
130,1007.77,1024
131,1007.77,1024
132,1007.77,1024
133,1007.77,1024
134,1007.77,1024
135,1007.77,1024
136,1007.77,1024
137,1008.5,1024
138,1008.5,1024
139,1008.5,1024
140,1008.5,1024
141,1008.5,1024
142,1008.5,1024
143,1008.5,1024
144,1008.5,1024
145,1008.55,1024
146,1008.55,1024
147,1008.77,1024
148,1008.77,1024
149,1008.77,1024
150,1008.77,1024
151,1009.92,1024
152,1009.92,1024
153,1009.92,1024
154,1009.92,1024
155,1009.92,1024
156,1010.45,1024
157,1010.45,1024
158,1010.45,1024
159,1011.12,1024
160,1011.12,1024
161,1011.5,1024
162,1011.88,1024
163,1011.88,1024
164,1011.88,1024
165,1011.88,1024
166,1012.02,1024
167,1012.17,1024
168,1012.17,1024
169,1012.7,1024
170,1012.7,1024
171,1012.7,1024
172,1012.7,1024
173,1012.7,1024
174,1012.7,1024
175,1012.7,1024
176,1012.7,1024
177,1012.7,1024
178,1012.9,1024
179,1012.9,1024
180,1012.9,1024
181,1013.38,1024
182,1013.38,1024
183,1013.38,1024
184,1013.38,1024
185,1013.52,1024
186,1013.52,1024
187,1013.52,1024
188,1013.52,1024
189,1013.52,1024
190,1013.52,1024
191,1013.52,1024
192,1013.52,1024
193,1013.52,1024
194,1013.52,1024
195,1013.52,1024
196,1013.52,1024
197,1013.58,1024
198,1013.58,1024
199,1013.58,1024
200,1013.58,1024
201,1013.58,1024
202,1013.58,1024
203,1013.58,1024
204,1013.58,1024
205,1013.58,1024
206,1013.58,1024
207,1013.58,1024
208,1013.58,1024
209,1013.58,1024
210,1013.58,1024
211,1013.58,1024
212,1013.73,1024
213,1013.73,1024
214,1013.73,1024
215,1013.73,1024
216,1013.73,1024
217,1013.73,1024
218,1013.73,1024
219,1013.98,1024
220,1013.98,1024
221,1013.98,1024
222,1013.98,1024
223,1013.98,1024
224,1013.98,1024
225,1013.98,1024
226,1013.98,1024
227,1015.02,1024
228,1015.02,1024
229,1015.02,1024
230,1015.02,1024
231,1015.02,1024
232,1015.02,1024
233,1015.02,1024
234,1015.23,1024
235,1015.42,1024
236,1015.42,1024
237,1015.42,1024
238,1015.42,1024
239,1015.42,1024
240,1015.42,1024
241,1015.42,1024
242,1015.42,1024
243,1015.42,1024
244,1015.42,1024
245,1015.42,1024
246,1015.42,1024
247,1015.67,1024
248,1015.67,1024
249,1015.67,1024
250,1015.67,1024
251,1015.67,1024
252,1015.67,1024
253,1015.67,1024
254,1015.67,1024
255,1015.67,1024
256,1016.05,1024
257,1016.05,1024
258,1016.05,1024
259,1016.05,1024
260,1016.05,1024
261,1016.05,1024
262,1016.05,1024
263,1016.05,1024
264,1016.05,1024
265,1016.17,1024
266,1016.17,1024
267,1016.17,1024
268,1016.17,1024
269,1016.45,1024
270,1016.45,1024
271,1016.45,1024
272,1016.45,1024
273,1016.45,1024
274,1016.52,1024
275,1016.52,1024
276,1016.52,1024
277,1016.67,1024
278,1016.67,1024
279,1016.67,1024
280,1016.67,1024
281,1016.67,1024
282,1016.67,1024
283,1016.67,1024
284,1016.67,1024
285,1016.67,1024
286,1016.67,1024
287,1016.67,1024
288,1016.67,1024
289,1016.67,1024
290,1016.67,1024
291,1016.67,1024
292,1016.67,1024
293,1016.67,1024
294,1016.67,1024
295,1016.67,1024
296,1016.67,1024
297,1016.67,1024
298,1016.67,1024
299,1016.67,1024
300,1016.67,1024
301,1016.67,1024
302,1016.67,1024
303,1016.8,1024
304,1016.8,1024
305,1016.8,1024
306,1016.8,1024
307,1016.8,1024
308,1016.8,1024
309,1016.8,1024
310,1016.8,1024
311,1016.8,1024
312,1016.8,1024
313,1016.8,1024
314,1016.8,1024
315,1016.8,1024
316,1016.8,1024
317,1016.8,1024
318,1016.8,1024
319,1016.8,1024
320,1016.8,1024
321,1016.8,1024
322,1016.8,1024
323,1016.8,1024
324,1016.8,1024
325,1016.8,1024
326,1016.8,1024
327,1016.8,1024
328,1016.8,1024
329,1016.8,1024
330,1016.92,1024
331,1016.92,1024
332,1016.92,1024
333,1016.92,1024
334,1016.92,1024
335,1016.92,1024
336,1016.92,1024
337,1016.98,1024
338,1016.98,1024
339,1016.98,1024
340,1016.98,1024
341,1016.98,1024
342,1016.98,1024
343,1016.98,1024
344,1016.98,1024
345,1016.98,1024
346,1016.98,1024
347,1016.98,1024
348,1016.98,1024
349,1016.98,1024
350,1016.98,1024
351,1016.98,1024
352,1016.98,1024
353,1016.98,1024
354,1016.98,1024
355,1016.98,1024
356,1016.98,1024
357,1016.98,1024
358,1016.98,1024
359,1016.98,1024
360,1016.98,1024
361,1016.98,1024
362,1017.7,1024
363,1017.7,1024
364,1017.85,1024
365,1017.85,1024
366,1018.35,1024
367,1018.35,1024
368,1018.35,1024
369,1018.35,1024
370,1018.35,1024
371,1018.35,1024
372,1018.35,1024
373,1018.35,1024
374,1018.35,1024
375,1018.35,1024
376,1018.35,1024
377,1018.35,1024
378,1018.35,1024
379,1018.35,1024
380,1018.35,1024
381,1018.35,1024
382,1018.35,1024
383,1018.35,1024
384,1018.35,1024
385,1018.35,1024
386,1018.35,1024
387,1018.35,1024
388,1018.35,1024
389,1018.35,1024
390,1018.35,1024
391,1018.35,1024
392,1018.35,1024
393,1018.35,1024
394,1018.35,1024
395,1018.35,1024
396,1018.35,1024
397,1018.35,1024
398,1018.35,1024
399,1018.35,1024
400,1018.35,1024
401,1018.58,1024
402,1018.58,1024
403,1018.58,1024
404,1018.58,1024
405,1018.58,1024
406,1018.58,1024
407,1018.58,1024
