Generation,Normal Average,Memetic Average
188,130,130
189,130,130
190,130,130
191,130,130
192,130,130
193,130,130
194,130,130
195,130,130
196,130,130
197,130,130
198,130,130
199,130,130
200,130,130
201,130,130
202,130,130
203,130,130
204,130,130
205,130,130
206,130,130
207,130,130
208,130,130
209,130,130
210,130,130
211,130,130
212,130,130
213,130,130
214,130,130
215,130,130
216,130,130
217,130,130
218,130,130
219,130,130
220,130,130
221,130,130
222,130,130
223,130,130
224,130,130
225,130,130
226,130,130
227,130,130
228,130,130
229,130,130
230,130,130
231,130,130
232,130,130
233,130,130
234,130,130
235,130,130
236,130,130
237,130,130
238,130,130
239,130,130
240,130,130
241,130,130
242,130,130
243,130,130
244,130,130
245,130,130
246,130,130
247,130,130
248,130,130
249,130,130
250,130,130
251,130,130
252,130,130
253,130,130
254,130,130
255,130,130
256,130,130
257,130,130
258,130,130
259,130,130
260,130,130
261,130,130
262,130,130
263,130,130
264,130,130
265,130,130
266,130,130
267,130,130
268,130,130
269,130,130
270,130,130
271,130,130
272,130,130
273,130,130
274,130,130
275,130,130
276,130,130
277,130,130
278,130,130
279,130,130
280,130,130
281,130,130
282,130,130
283,130,130
284,130,130
285,130,130
286,130,130
287,130,130
288,130,130
289,130,130
290,130,130
291,130,130
292,130,130
293,130,130
294,130,130
295,130,130
296,130,130
297,130,130
298,130,130
299,130,130
300,130,130
301,130,130
302,130,130
303,130,130
304,130,130
305,130,130
306,130,130
307,130,130
308,130,130
309,130,130
310,130,130
311,130,130
312,130,130
313,130,130
314,130,130
315,130,130
316,130,130
317,130,130
318,130,130
319,130,130
320,130,130
321,130,130
322,130,130
323,130,130
324,130,130
325,130,130
326,130,130
327,130,130
328,130,130
329,130,130
330,130,130
331,130,130
332,130,130
333,130,130
334,130,130
335,130,130
336,130,130
337,130,130
338,130,130
339,130,130
340,130,130
341,130,130
342,130,130
343,130,130
344,130,130
345,130,130
346,130,130
347,130,130
348,130,130
349,130,130
350,130,130
351,130,130
352,130,130
353,130,130
354,130,130
355,130,130
356,130,130
357,130,130
358,130,130
359,130,130
360,130,130
361,130,130
362,130,130
363,130,130
364,130,130
365,130,130
366,130,130
367,130,130
368,130,130
369,130,130
370,130,130
371,130,130
372,130,130
373,130,130
374,130,130
375,130,130
376,130,130
377,130,130
378,130,130
379,130,130
380,130,130
381,130,130
382,130,130
383,130,130
384,130,130
385,130,130
386,130,130
387,130,130
388,130,130
389,130,130
390,130,130
391,130,130
392,130,130
393,130,130
394,130,130
395,130,130
396,130,130
397,130,130
398,130,130
399,130,130
400,130,130
401,130,130
402,130,130
403,130,130
404,130,130
405,130,130
406,130,130
407,130,130
408,130,130
409,130,130
410,130,130
411,130,130
412,130,130
413,130,130
414,130,130
415,130,130
416,130,130
417,130,130
418,130,130
419,130,130
420,130,130
421,130,130
422,130,130
423,130,130
424,130,130
425,130,130
426,130,130
427,130,130
428,130,130
429,130,130
430,130,130
431,130,130
432,130,130
433,130,130
434,130,130
435,130,130
436,130,130
437,130,130
438,130,130
439,130,130
440,130,130
441,130,130
442,130,130
443,130,130
444,130,130
445,130,130
446,130,130
447,130,130
448,130,130
449,130,130
450,130,130
451,130,130
452,130,130
453,130,130
454,130,130
455,130,130
456,130,130
457,130,130
458,130,130
459,130,130
460,130,130
461,130,130
462,130,130
463,130,130
464,130,130
465,130,130
466,130,130
467,130,130
468,130,130
469,130,130
470,130,130
471,130,130
472,130,130
473,130,130
474,130,130
475,130,130
476,130,130
477,130,130
478,130,130
479,130,130
480,130,130
481,130,130
482,130,130
483,130,130
484,130,130
485,130,130
486,130,130
487,130,130
488,130,130
489,130,130
490,130,130
491,130,130
492,130,130
493,130,130
494,130,130
495,130,130
496,130,130
497,130,130
498,130,130
499,130,130
