Average Time,Best Value,Generations,Population Size,Crossover Rate,Mutation Rate,Elitism Count,Generation of Best Value
0.00225135,417.869,200,15,0.6,0.1,1,0
0.00246755,425.135,200,15,0.7,0.05,1,0
0.00236465,424.921,200,15,0.7,0.06,1,0
0.0024477,430.033,200,15,0.7,0.07,1,0
0.0024406,430.583,200,15,0.7,0.08,1,86
0.0023749,441.191,200,15,0.7,0.09,1,0
0.00241675,438.762,200,15,0.7,0.1,1,102
0.0026463,421.784,200,15,0.8,0.05,1,0
0.00263915,413.172,200,15,0.8,0.06,1,0
0.0025807,438.762,200,15,0.8,0.07,1,92
0.0025706,411.664,200,15,0.8,0.08,1,0
0.002613,466.338,200,15,0.8,0.09,1,0
0.0026104,413.297,200,15,0.8,0.1,1,0
0.00272015,431.709,200,15,0.9,0.05,1,0
0.0027608,418.116,200,15,0.9,0.06,1,0
0.00274965,408.985,200,15,0.9,0.07,1,188
0.0027094,422.437,200,15,0.9,0.08,1,0
0.0027339,435.939,200,15,0.9,0.09,1,0
0.00267635,425.135,200,15,0.9,0.1,1,0
0.00289815,435.939,300,15,0.5,0.05,1,0
0.0030494,430.583,300,15,0.5,0.06,1,0
0.0030219,466.338,300,15,0.5,0.07,1,91
0.0030703,430.924,300,15,0.5,0.08,1,0
0.0030574,469.161,300,15,0.5,0.09,1,0
0.0031133,401.465,300,15,0.5,0.1,1,0
0.0031535,421.906,300,15,0.6,0.05,1,0
0.00333965,475.478,300,15,0.6,0.06,1,0
0.00322315,414.618,300,15,0.6,0.07,1,0
0.00335845,418.125,300,15,0.6,0.08,1,0
0.0033241,445.079,300,15,0.6,0.09,1,0
0.0033145,424.921,300,15,0.6,0.1,1,0
0.0034335,469.161,300,15,0.7,0.05,1,0
0.00345815,422.437,300,15,0.7,0.06,1,0
0.0036183,425.492,300,15,0.7,0.07,1,0
0.0036202,469.161,300,15,0.7,0.08,1,0
0.00348175,481.069,300,15,0.7,0.09,1,0
0.00352375,469.161,300,15,0.7,0.1,1,0
0.00357045,410.404,300,15,0.8,0.05,1,0
0.00376975,421.906,300,15,0.8,0.06,1,63
0.0036506,475.478,300,15,0.8,0.07,1,0
0.00374415,425.135,300,15,0.8,0.08,1,97
0.00383565,416.12,300,15,0.8,0.09,1,98
0.0038283,437.043,300,15,0.8,0.1,1,0
0.00399715,411.664,300,15,0.9,0.05,1,0
0.0038996,469.161,300,15,0.9,0.06,1,0
0.00411945,423.572,300,15,0.9,0.07,1,0
0.00383155,428.315,300,15,0.9,0.08,1,0
0.0039403,424.921,300,15,0.9,0.09,1,142
0.00391685,463.57,300,15,0.9,0.1,1,0
0.00262045,435.939,100,30,0.5,0.05,3,0
0.0026415,463.57,100,30,0.5,0.06,3,0
0.0026654,427.903,100,30,0.5,0.07,3,0
0.0026366,415.259,100,30,0.5,0.08,3,0
0.0026257,469.161,100,30,0.5,0.09,3,0
0.00267645,436.293,100,30,0.5,0.1,3,0
0.0027694,463.57,100,30,0.6,0.05,3,0
0.00271195,431.709,100,30,0.6,0.06,3,0
0.00271535,421.784,100,30,0.6,0.07,3,0
0.0027249,441.191,100,30,0.6,0.08,3,0
0.00271335,463.57,100,30,0.6,0.09,3,0
0.00273415,436.83,100,30,0.6,0.1,3,0
0.00276845,414.063,100,30,0.7,0.05,3,0
0.0027934,436.293,100,30,0.7,0.06,3,46
0.0027945,411.664,100,30,0.7,0.07,3,0
0.0027888,436.293,100,30,0.7,0.08,3,0
0.0028113,436.293,100,30,0.7,0.09,3,0
0.0028319,475.478,100,30,0.7,0.1,3,0
0.0028943,432.502,100,30,0.8,0.05,3,0
0.0028738,445.079,100,30,0.8,0.06,3,0
0.00297755,427.903,100,30,0.8,0.07,3,0
0.0029082,438.762,100,30,0.8,0.08,3,0
0.0028936,432.502,100,30,0.8,0.09,3,21
0.0029214,469.161,100,30,0.8,0.1,3,0
0.00296545,407.053,100,30,0.9,0.05,3,0
0.0029403,448.201,100,30,0.9,0.06,3,0
0.0029825,418.674,100,30,0.9,0.07,3,0
0.0029726,436.293,100,30,0.9,0.08,3,0
0.0030128,423.572,100,30,0.9,0.09,3,0
0.00300355,436.293,100,30,0.9,0.1,3,0
0.0050905,475.478,200,30,0.5,0.05,3,0
0.0049874,433.171,200,30,0.5,0.06,3,138
0.0048974,437.935,200,30,0.5,0.07,3,0
0.00507145,435.939,200,30,0.5,0.08,3,192
0.00494925,416.886,200,30,0.5,0.09,3,0
0.0050069,436.83,200,30,0.5,0.1,3,0
0.00507565,448.201,200,30,0.6,0.05,3,0
0.0050916,437.043,200,30,0.6,0.06,3,0
0.005177,430.924,200,30,0.6,0.07,3,0
0.00498755,441.191,200,30,0.6,0.08,3,0
0.00517515,469.161,200,30,0.6,0.09,3,0
0.00512645,431.709,200,30,0.6,0.1,3,0
0.00530735,419.8,200,30,0.7,0.05,3,0
0.005369,418.674,200,30,0.7,0.06,3,0
0.0052403,432.502,200,30,0.7,0.07,3,0
0.00532805,475.478,200,30,0.7,0.08,3,0
0.0054229,436.83,200,30,0.7,0.09,3,0
0.005206,413.584,200,30,0.7,0.1,3,0
0.0054009,427.903,200,30,0.8,0.05,3,151
0.0055893,454.43,200,30,0.8,0.06,3,0
0.0055822,463.57,200,30,0.8,0.07,3,0
0.0055844,432.502,200,30,0.8,0.08,3,119
0.0054488,469.161,200,30,0.8,0.09,3,0
0.0055015,438.762,200,30,0.8,0.1,3,0
0.0056092,424.03,200,30,0.9,0.05,3,146
0.0057241,418.116,200,30,0.9,0.06,3,0
0.0056217,433.815,200,30,0.9,0.07,3,0
0.00580525,431.709,200,30,0.9,0.08,3,2
0.005673,433.815,200,30,0.9,0.09,3,0
0.00570575,450.67,200,30,0.9,0.1,3,0
0.0073732,428.794,300,30,0.5,0.05,3,0
0.00731795,469.161,300,30,0.5,0.06,3,0
0.00733565,432.502,300,30,0.5,0.07,3,0
0.00737175,428.315,300,30,0.5,0.08,3,0
0.00723065,469.161,300,30,0.5,0.09,3,0
0.0074208,475.478,300,30,0.5,0.1,3,0
0.00761345,481.069,300,30,0.6,0.05,3,0
0.0075841,454.43,300,30,0.6,0.06,3,0
0.0075228,463.57,300,30,0.6,0.07,3,0
0.00768905,423.46,300,30,0.6,0.08,3,282
0.0076693,463.57,300,30,0.6,0.09,3,0
0.007483,424.921,300,30,0.6,0.1,3,0
0.00793835,433.171,300,30,0.7,0.05,3,279
0.0080334,441.191,300,30,0.7,0.06,3,0
0.0078731,481.069,300,30,0.7,0.07,3,0
0.0078694,450.67,300,30,0.7,0.08,3,0
0.0079479,463.57,300,30,0.7,0.09,3,0
0.0078703,435.939,300,30,0.7,0.1,3,42
0.00800175,441.191,300,30,0.8,0.05,3,0
0.0080971,437.043,300,30,0.8,0.06,3,0
0.0081785,475.478,300,30,0.8,0.07,3,0
0.0081524,424.921,300,30,0.8,0.08,3,0
0.00813095,481.069,300,30,0.8,0.09,3,0
0.00805655,475.478,300,30,0.8,0.1,3,0
0.00865475,430.033,300,30,0.9,0.05,3,0
0.00844365,448.201,300,30,0.9,0.06,3,0
0.008297,425.135,300,30,0.9,0.07,3,0
0.00833625,469.161,300,30,0.9,0.08,3,0
0.0082836,448.201,300,30,0.9,0.09,3,0
0.0084946,438.762,300,30,0.9,0.1,3,0
0.00499185,469.161,100,45,0.5,0.05,4,0
0.00495755,481.069,100,45,0.5,0.06,4,0
0.0050299,428.794,100,45,0.5,0.07,4,0
0.00498395,466.338,100,45,0.5,0.08,4,0
0.00506475,448.201,100,45,0.5,0.09,4,0
0.00504975,441.191,100,45,0.5,0.1,4,71
0.00528275,450.67,100,45,0.6,0.05,4,0
0.00516985,463.57,100,45,0.6,0.06,4,0
0.00527045,450.67,100,45,0.6,0.07,4,0
0.00529745,419.8,100,45,0.6,0.08,4,0
0.0052031,469.161,100,45,0.6,0.09,4,0
0.00530135,445.079,100,45,0.6,0.1,4,0
0.00549075,425.492,100,45,0.7,0.05,4,0
0.0056405,448.201,100,45,0.7,0.06,4,0
0.0054529,475.478,100,45,0.7,0.07,4,0
0.00548785,425.492,100,45,0.7,0.08,4,0
0.00536835,466.338,100,45,0.7,0.09,4,0
0.00542285,448.201,100,45,0.7,0.1,4,0
0.0057543,423.46,100,45,0.8,0.05,4,0
0.0057233,448.201,100,45,0.8,0.06,4,0
0.00583445,431.709,100,45,0.8,0.07,4,0
0.0057084,450.67,100,45,0.8,0.08,4,91
0.00568425,469.161,100,45,0.8,0.09,4,0
0.00570995,438.762,100,45,0.8,0.1,4,0
0.00582445,437.935,100,45,0.9,0.05,4,0
0.00582085,448.201,100,45,0.9,0.06,4,0
0.0059024,428.794,100,45,0.9,0.07,4,0
0.0059228,454.43,100,45,0.9,0.08,4,0
0.00592895,475.478,100,45,0.9,0.09,4,0
0.00590145,436.293,100,45,0.9,0.1,4,0
0.0093808,463.57,200,45,0.5,0.05,4,0
0.0094194,437.043,200,45,0.5,0.06,4,0
0.009643,445.079,200,45,0.5,0.07,4,0
0.00959575,437.043,200,45,0.5,0.08,4,0
0.0094336,438.762,200,45,0.5,0.09,4,0
0.0094209,469.161,200,45,0.5,0.1,4,0
0.0099134,469.161,200,45,0.6,0.05,4,0
0.0100388,448.201,200,45,0.6,0.06,4,0
0.00994735,466.338,200,45,0.6,0.07,4,0
0.00972985,437.935,200,45,0.6,0.08,4,0
0.0100706,466.338,200,45,0.6,0.09,4,0
0.00999555,463.57,200,45,0.6,0.1,4,0
0.0103956,437.043,200,45,0.7,0.05,4,0
0.0104321,432.502,200,45,0.7,0.06,4,0
0.0103386,416.977,200,45,0.7,0.07,4,0
0.010447,436.83,200,45,0.7,0.08,4,0
0.0104837,448.201,200,45,0.7,0.09,4,0
0.0105036,436.83,200,45,0.7,0.1,4,85
0.0106529,441.191,200,45,0.8,0.05,4,0
0.0105983,469.161,200,45,0.8,0.06,4,0
0.0106467,418.125,200,45,0.8,0.07,4,0
0.0108134,475.478,200,45,0.8,0.08,4,0
0.010794,475.478,200,45,0.8,0.09,4,0
0.0108352,438.762,200,45,0.8,0.1,4,108
0.0111537,450.67,200,45,0.9,0.05,4,0
0.0111804,481.069,200,45,0.9,0.06,4,0
0.01125,469.161,200,45,0.9,0.07,4,0
0.0111475,448.201,200,45,0.9,0.08,4,0
0.0112065,427.903,200,45,0.9,0.09,4,0
0.0113351,430.924,200,45,0.9,0.1,4,0
0.0138713,475.478,300,45,0.5,0.05,4,0
0.0141103,454.43,300,45,0.5,0.06,4,0
0.0138098,438.762,300,45,0.5,0.07,4,0
0.014045,475.478,300,45,0.5,0.08,4,0
0.0141035,445.079,300,45,0.5,0.09,4,0
0.0141549,466.338,300,45,0.5,0.1,4,0
0.0146203,445.079,300,45,0.6,0.05,4,0
0.0144429,430.583,300,45,0.6,0.06,4,0
0.0147368,436.83,300,45,0.6,0.07,4,0
0.0145792,445.079,300,45,0.6,0.08,4,0
0.0146749,463.57,300,45,0.6,0.09,4,0
0.0143357,450.67,300,45,0.6,0.1,4,0
0.015029,441.191,300,45,0.7,0.05,4,0
0.0151077,427.168,300,45,0.7,0.06,4,0
0.0151492,448.201,300,45,0.7,0.07,4,0
0.0152711,466.338,300,45,0.7,0.08,4,0
0.0150723,445.079,300,45,0.7,0.09,4,0
0.0153664,463.57,300,45,0.7,0.1,4,0
0.0158666,475.478,300,45,0.8,0.05,4,0
0.0158246,441.191,300,45,0.8,0.06,4,0
0.0155458,466.338,300,45,0.8,0.07,4,0
0.0158306,435.939,300,45,0.8,0.08,4,107
0.0161388,441.191,300,45,0.8,0.09,4,0
0.0157631,450.67,300,45,0.8,0.1,4,0
0.0163544,416.886,300,45,0.9,0.05,4,289
0.0164923,463.57,300,45,0.9,0.06,4,0
0.0164661,431.709,300,45,0.9,0.07,4,0
0.0168163,426.026,300,45,0.9,0.08,4,0
0.0165252,450.67,300,45,0.9,0.09,4,266
0.016349,432.502,300,45,0.9,0.1,4,0
