Average Time,Best Value,Generations,Population Size,Crossover Rate,Mutation Rate,Elitism Count,Generation of Best Value
0.00873205,9746,300,23,0.7,0.07,2,0
0.0086921,9745,300,23,0.7,0.08,2,89
0.0087659,9759,300,23,0.7,0.09,2,34
0.00877285,9742,300,23,0.7,0.1,2,0
0.00907705,9747,300,23,0.8,0.05,2,0
0.0090226,9748,300,23,0.8,0.06,2,0
0.00900935,9755,300,23,0.8,0.07,2,105
0.0089877,9751,300,23,0.8,0.08,2,0
0.0092585,9753,300,23,0.8,0.09,2,135
0.00914445,9750,300,23,0.8,0.1,2,118
0.00930005,9743,300,23,0.9,0.05,2,46
0.00951345,9751,300,23,0.9,0.06,2,86
0.00923015,9755,300,23,0.9,0.07,2,0
0.0093447,9743,300,23,0.9,0.08,2,0
0.0096123,9754,300,23,0.9,0.09,2,0
0.0093654,9754,300,23,0.9,0.1,2,262
0.00673745,9746,100,46,0.5,0.05,4,56
0.00679715,9752,100,46,0.5,0.06,4,0
0.00676905,9744,100,46,0.5,0.07,4,0
0.00678135,9748,100,46,0.5,0.08,4,0
0.00691485,9749,100,46,0.5,0.09,4,0
0.0068807,9745,100,46,0.5,0.1,4,0
0.00720455,9755,100,46,0.6,0.05,4,0
0.00714485,9749,100,46,0.6,0.06,4,0
0.0071198,9750,100,46,0.6,0.07,4,0
0.00716675,9746,100,46,0.6,0.08,4,0
0.00710405,9752,100,46,0.6,0.09,4,0
0.0072364,9755,100,46,0.6,0.1,4,0
0.0075168,9751,100,46,0.7,0.05,4,0
0.0075376,9749,100,46,0.7,0.06,4,0
0.0074619,9752,100,46,0.7,0.07,4,0
0.00746355,9753,100,46,0.7,0.08,4,0
0.0073962,9748,100,46,0.7,0.09,4,27
0.0074565,9749,100,46,0.7,0.1,4,0
0.0077587,9753,100,46,0.8,0.05,4,0
0.00771575,9748,100,46,0.8,0.06,4,5
0.0078259,9748,100,46,0.8,0.07,4,0
0.00772085,9751,100,46,0.8,0.08,4,0
0.0078821,9751,100,46,0.8,0.09,4,0
0.0078737,9749,100,46,0.8,0.1,4,0
0.00805045,9752,100,46,0.9,0.05,4,71
0.0081777,9747,100,46,0.9,0.06,4,37
0.0081297,9745,100,46,0.9,0.07,4,83
0.00811825,9748,100,46,0.9,0.08,4,0
0.008104,9748,100,46,0.9,0.09,4,0
0.0080019,9749,100,46,0.9,0.1,4,0
0.0129923,9752,200,46,0.5,0.05,4,0
0.013106,9748,200,46,0.5,0.06,4,133
0.0129736,9746,200,46,0.5,0.07,4,187
0.0129984,9754,200,46,0.5,0.08,4,0
0.0130031,9753,200,46,0.5,0.09,4,0
0.0131239,9752,200,46,0.5,0.1,4,0
0.013589,9759,200,46,0.6,0.05,4,0
0.0137775,9750,200,46,0.6,0.06,4,82
0.0137275,9755,200,46,0.6,0.07,4,145
0.0138694,9755,200,46,0.6,0.08,4,0
0.013625,9751,200,46,0.6,0.09,4,145
0.0136147,9756,200,46,0.6,0.1,4,124
0.0140637,9747,200,46,0.7,0.05,4,0
0.0143683,9750,200,46,0.7,0.06,4,0
0.0143424,9752,200,46,0.7,0.07,4,0
0.0142621,9759,200,46,0.7,0.08,4,0
0.014538,9746,200,46,0.7,0.09,4,0
0.0142403,9750,200,46,0.7,0.1,4,0
0.0149644,9755,200,46,0.8,0.05,4,0
0.0149047,9751,200,46,0.8,0.06,4,135
0.0148487,9744,200,46,0.8,0.07,4,0
0.0150099,9752,200,46,0.8,0.08,4,46
0.0149339,9757,200,46,0.8,0.09,4,163
0.0149913,9756,200,46,0.8,0.1,4,85
0.0154089,9752,200,46,0.9,0.05,4,188
0.0154272,9759,200,46,0.9,0.06,4,199
0.0154082,9750,200,46,0.9,0.07,4,123
0.015464,9754,200,46,0.9,0.08,4,76
0.0157133,9752,200,46,0.9,0.09,4,0
0.0156661,9755,200,46,0.9,0.1,4,0
0.0191307,9752,300,46,0.5,0.05,4,264
0.0189126,9754,300,46,0.5,0.06,4,0
0.0190578,9756,300,46,0.5,0.07,4,0
0.0191241,9750,300,46,0.5,0.08,4,0
0.0190804,9757,300,46,0.5,0.09,4,0
0.0191178,9752,300,46,0.5,0.1,4,0
0.0203114,9751,300,46,0.6,0.05,4,0
0.0199869,9754,300,46,0.6,0.06,4,79
0.0198695,9754,300,46,0.6,0.07,4,288
0.0202268,9761,300,46,0.6,0.08,4,0
0.0199675,9750,300,46,0.6,0.09,4,124
0.0201847,9753,300,46,0.6,0.1,4,0
0.0208806,9752,300,46,0.7,0.05,4,0
0.0206866,9748,300,46,0.7,0.06,4,12
0.0212596,9752,300,46,0.7,0.07,4,0
0.0209097,9747,300,46,0.7,0.08,4,100
0.0208386,9757,300,46,0.7,0.09,4,0
0.0210638,9752,300,46,0.7,0.1,4,0
0.0216788,9754,300,46,0.8,0.05,4,247
0.0215508,9756,300,46,0.8,0.06,4,0
0.0216639,9756,300,46,0.8,0.07,4,0
0.0219293,9753,300,46,0.8,0.08,4,0
0.0213366,9747,300,46,0.8,0.09,4,0
0.0219767,9756,300,46,0.8,0.1,4,111
0.0225587,9757,300,46,0.9,0.05,4,216
0.022451,9757,300,46,0.9,0.06,4,0
0.022691,9750,300,46,0.9,0.07,4,15
0.022549,9754,300,46,0.9,0.08,4,66
0.0226321,9748,300,46,0.9,0.09,4,274
0.022447,9758,300,46,0.9,0.1,4,264
0.0104373,9753,100,69,0.5,0.05,6,0
0.0101998,9755,100,69,0.5,0.06,6,0
0.0102478,9754,100,69,0.5,0.07,6,0
0.0102329,9752,100,69,0.5,0.08,6,0
0.0103232,9750,100,69,0.5,0.09,6,0
0.0103887,9752,100,69,0.5,0.1,6,0
0.0109393,9758,100,69,0.6,0.05,6,0
0.0108619,9749,100,69,0.6,0.06,6,0
0.0109309,9761,100,69,0.6,0.07,6,0
0.0110153,9757,100,69,0.6,0.08,6,0
0.0109189,9749,100,69,0.6,0.09,6,0
0.0110128,9755,100,69,0.6,0.1,6,0
0.0117525,9758,100,69,0.7,0.05,6,61
0.0115552,9751,100,69,0.7,0.06,6,0
0.0116425,9759,100,69,0.7,0.07,6,0
0.0116394,9752,100,69,0.7,0.08,6,0
0.0115437,9756,100,69,0.7,0.09,6,0
0.0114339,9752,100,69,0.7,0.1,6,0
0.0123512,9750,100,69,0.8,0.05,6,0
0.0124283,9754,100,69,0.8,0.06,6,0
0.0124233,9753,100,69,0.8,0.07,6,0
0.0123087,9760,100,69,0.8,0.08,6,0
0.0123678,9754,100,69,0.8,0.09,6,0
0.0122017,9753,100,69,0.8,0.1,6,0
0.012857,9756,100,69,0.9,0.05,6,0
0.0128533,9753,100,69,0.9,0.06,6,0
0.0129103,9758,100,69,0.9,0.07,6,8
0.0128843,9759,100,69,0.9,0.08,6,0
0.0128874,9754,100,69,0.9,0.09,6,93
0.0129742,9751,100,69,0.9,0.1,6,0
0.0197184,9753,200,69,0.5,0.05,6,0
0.0197443,9750,200,69,0.5,0.06,6,183
0.0199542,9755,200,69,0.5,0.07,6,33
0.0196185,9756,200,69,0.5,0.08,6,0
0.0197938,9755,200,69,0.5,0.09,6,0
0.01986,9753,200,69,0.5,0.1,6,0
0.0208204,9752,200,69,0.6,0.05,6,0
0.0212126,9757,200,69,0.6,0.06,6,0
0.0209368,9755,200,69,0.6,0.07,6,0
0.0209176,9752,200,69,0.6,0.08,6,0
0.0210987,9749,200,69,0.6,0.09,6,0
0.0212679,9751,200,69,0.6,0.1,6,15
0.0222191,9758,200,69,0.7,0.05,6,0
0.0223139,9754,200,69,0.7,0.06,6,33
0.0223142,9756,200,69,0.7,0.07,6,0
0.0222281,9753,200,69,0.7,0.08,6,49
0.0223378,9753,200,69,0.7,0.09,6,0
0.0224279,9744,200,69,0.7,0.1,6,0
0.0235459,9753,200,69,0.8,0.05,6,65
0.0230836,9752,200,69,0.8,0.06,6,0
0.0233297,9751,200,69,0.8,0.07,6,0
0.0233965,9758,200,69,0.8,0.08,6,0
0.0235589,9755,200,69,0.8,0.09,6,0
0.0235409,9745,200,69,0.8,0.1,6,128
0.0246758,9751,200,69,0.9,0.05,6,0
0.0243343,9748,200,69,0.9,0.06,6,0
0.0248247,9756,200,69,0.9,0.07,6,96
0.0246755,9760,200,69,0.9,0.08,6,60
0.0244109,9753,200,69,0.9,0.09,6,57
0.0248307,9750,200,69,0.9,0.1,6,22
0.0291857,9760,300,69,0.5,0.05,6,233
0.0294498,9750,300,69,0.5,0.06,6,23
0.0291949,9755,300,69,0.5,0.07,6,0
0.0291435,9756,300,69,0.5,0.08,6,0
0.0292901,9748,300,69,0.5,0.09,6,0
0.0291863,9758,300,69,0.5,0.1,6,46
0.030892,9754,300,69,0.6,0.05,6,0
0.0310977,9759,300,69,0.6,0.06,6,0
0.0307851,9756,300,69,0.6,0.07,6,274
0.031079,9757,300,69,0.6,0.08,6,0
0.0307384,9754,300,69,0.6,0.09,6,0
0.0310474,9761,300,69,0.6,0.1,6,0
0.0326425,9756,300,69,0.7,0.05,6,0
0.0327728,9753,300,69,0.7,0.06,6,292
0.0327185,9756,300,69,0.7,0.07,6,0
0.0328349,9751,300,69,0.7,0.08,6,201
0.0327576,9753,300,69,0.7,0.09,6,279
0.0323795,9761,300,69,0.7,0.1,6,0
0.0340516,9757,300,69,0.8,0.05,6,0
0.0345904,9760,300,69,0.8,0.06,6,0
0.0350441,9751,300,69,0.8,0.07,6,234
0.0341258,9755,300,69,0.8,0.08,6,268
0.0340241,9755,300,69,0.8,0.09,6,293
0.0341998,9749,300,69,0.8,0.1,6,0
0.0357372,9763,300,69,0.9,0.05,6,128
0.0360553,9759,300,69,0.9,0.06,6,278
0.0354465,9754,300,69,0.9,0.07,6,164
0.0359352,9755,300,69,0.9,0.08,6,0
0.0360371,9767,300,69,0.9,0.09,6,0
0.0358088,9755,300,69,0.9,0.1,6,64
