Average Time,Best Value,Generations,Population Size,Crossover Rate,Mutation Rate,Elitism Count,Generation of Best Value
0.00450985,57,200,30,0.7,0.1,3,140
0.00460765,58,200,30,0.8,0.05,3,41
0.0046698,55,200,30,0.8,0.06,3,111
0.00456515,55,200,30,0.8,0.07,3,114
0.00469445,55,200,30,0.8,0.08,3,191
0.0046782,57,200,30,0.8,0.09,3,56
0.00473065,55,200,30,0.8,0.1,3,93
0.00479035,57,200,30,0.9,0.05,3,16
0.0049333,57,200,30,0.9,0.06,3,17
0.00498335,57,200,30,0.9,0.07,3,184
0.0048079,55,200,30,0.9,0.08,3,114
0.004712,56,200,30,0.9,0.09,3,121
0.00479895,55,200,30,0.9,0.1,3,86
0.00615495,55,300,30,0.5,0.05,3,139
0.00618845,56,300,30,0.5,0.06,3,222
0.0061508,53,300,30,0.5,0.07,3,250
0.00628265,58,300,30,0.5,0.08,3,190
0.0060876,57,300,30,0.5,0.09,3,2
0.0062402,55,300,30,0.5,0.1,3,11
0.0063267,60,300,30,0.6,0.05,3,188
0.0065717,56,300,30,0.6,0.06,3,136
0.0065267,56,300,30,0.6,0.07,3,230
0.0064269,55,300,30,0.6,0.08,3,23
0.0064783,58,300,30,0.6,0.09,3,287
0.0064037,55,300,30,0.6,0.1,3,56
0.0067318,57,300,30,0.7,0.05,3,274
0.00672025,55,300,30,0.7,0.06,3,30
0.0067018,56,300,30,0.7,0.07,3,32
0.00681545,58,300,30,0.7,0.08,3,95
0.00684755,54,300,30,0.7,0.09,3,141
0.0066238,55,300,30,0.7,0.1,3,264
0.00709565,56,300,30,0.8,0.05,3,210
0.00700315,54,300,30,0.8,0.06,3,3
0.0071309,56,300,30,0.8,0.07,3,30
0.00705725,55,300,30,0.8,0.08,3,168
0.006942,56,300,30,0.8,0.09,3,287
0.00701035,56,300,30,0.8,0.1,3,136
0.0072736,55,300,30,0.9,0.05,3,87
0.00731015,55,300,30,0.9,0.06,3,255
0.007277,56,300,30,0.9,0.07,3,232
0.0073732,55,300,30,0.9,0.08,3,230
0.0072849,58,300,30,0.9,0.09,3,42
0.0073097,56,300,30,0.9,0.1,3,45
