Average Time,Best Value,Generations,Population Size,Crossover Rate,Mutation Rate,Elitism Count,Generation of Best Value
0.0113764,925,100,60,0.8,0.07,6,91
0.0114161,925,100,60,0.8,0.08,6,25
0.0112269,902,100,60,0.8,0.09,6,0
0.0114425,973,100,60,0.8,0.1,6,0
0.0117068,938,100,60,0.9,0.05,6,0
0.0116627,919,100,60,0.9,0.06,6,0
0.0119716,903,100,60,0.9,0.07,6,0
0.0117956,958,100,60,0.9,0.08,6,0
0.0119055,977,100,60,0.9,0.09,6,0
0.0116994,922,100,60,0.9,0.1,6,0
0.0183755,948,200,60,0.5,0.05,6,0
0.0189222,915,200,60,0.5,0.06,6,0
0.0186663,985,200,60,0.5,0.07,6,0
0.0187017,965,200,60,0.5,0.08,6,0
0.0187419,933,200,60,0.5,0.09,6,192
0.0185484,998,200,60,0.5,0.1,6,0
0.0196169,933,200,60,0.6,0.05,6,0
0.0195746,927,200,60,0.6,0.06,6,0
0.0194875,932,200,60,0.6,0.07,6,0
0.019938,933,200,60,0.6,0.08,6,0
0.019809,945,200,60,0.6,0.09,6,153
0.0194468,931,200,60,0.6,0.1,6,0
0.0209491,913,200,60,0.7,0.05,6,0
0.0209699,908,200,60,0.7,0.06,6,0
0.0211357,990,200,60,0.7,0.07,6,0
0.0212167,919,200,60,0.7,0.08,6,171
0.0209916,952,200,60,0.7,0.09,6,0
0.0214712,948,200,60,0.7,0.1,6,0
0.0223619,919,200,60,0.8,0.05,6,0
0.0220109,942,200,60,0.8,0.06,6,0
0.0222127,919,200,60,0.8,0.07,6,0
0.0222875,967,200,60,0.8,0.08,6,0
0.0224191,931,200,60,0.8,0.09,6,0
0.0224558,949,200,60,0.8,0.1,6,0
0.0229632,910,200,60,0.9,0.05,6,75
0.0235361,899,200,60,0.9,0.06,6,0
0.0238112,947,200,60,0.9,0.07,6,0
0.0232939,945,200,60,0.9,0.08,6,29
0.0232076,945,200,60,0.9,0.09,6,179
0.0230003,943,200,60,0.9,0.1,6,144
0.0281457,904,300,60,0.5,0.05,6,0
0.0281006,931,300,60,0.5,0.06,6,164
0.0281988,909,300,60,0.5,0.07,6,0
0.0282824,925,300,60,0.5,0.08,6,169
0.0282538,939,300,60,0.5,0.09,6,0
0.0281621,977,300,60,0.5,0.1,6,0
0.0294631,930,300,60,0.6,0.05,6,0
0.0297673,926,300,60,0.6,0.06,6,0
0.0295374,929,300,60,0.6,0.07,6,283
0.0299428,979,300,60,0.6,0.08,6,0
0.0293208,973,300,60,0.6,0.09,6,0
0.0297875,936,300,60,0.6,0.1,6,0
0.0309276,908,300,60,0.7,0.05,6,0
0.0314133,970,300,60,0.7,0.06,6,0
0.0312758,959,300,60,0.7,0.07,6,0
0.0313078,942,300,60,0.7,0.08,6,0
0.0315156,918,300,60,0.7,0.09,6,0
0.0313944,930,300,60,0.7,0.1,6,0
0.0330058,933,300,60,0.8,0.05,6,217
0.0325952,971,300,60,0.8,0.06,6,0
0.0328273,918,300,60,0.8,0.07,6,0
0.0334552,950,300,60,0.8,0.08,6,0
0.0334864,942,300,60,0.8,0.09,6,0
0.0328119,956,300,60,0.8,0.1,6,133
0.0340115,934,300,60,0.9,0.05,6,0
0.0348596,933,300,60,0.9,0.06,6,298
0.034775,942,300,60,0.9,0.07,6,0
0.0343908,928,300,60,0.9,0.08,6,0
0.0343096,948,300,60,0.9,0.09,6,297
0.0346614,948,300,60,0.9,0.1,6,0
