Average Time,Best Value,Generations,Population Size,Crossover Rate,Mutation Rate,Elitism Count,Generation of Best Value
0.00021005,35,200,4,0.7,0.05,1,0
0.0002134,35,200,4,0.7,0.06,1,0
0.0002121,35,200,4,0.7,0.07,1,0
0.0002117,35,200,4,0.7,0.08,1,0
0.00020725,35,200,4,0.7,0.09,1,0
0.00021165,35,200,4,0.7,0.1,1,0
0.00021335,35,200,4,0.8,0.05,1,0
0.0002113,35,200,4,0.8,0.06,1,0
0.0002081,35,200,4,0.8,0.07,1,0
0.0002121,35,200,4,0.8,0.08,1,0
0.00020955,35,200,4,0.8,0.09,1,0
0.0002094,35,200,4,0.8,0.1,1,0
0.00021,35,200,4,0.9,0.05,1,0
0.00021535,35,200,4,0.9,0.06,1,0
0.0002101,35,200,4,0.9,0.07,1,0
0.0002095,35,200,4,0.9,0.08,1,0
0.00020905,35,200,4,0.9,0.09,1,0
0.00021255,35,200,4,0.9,0.1,1,0
0.00030685,35,300,4,0.5,0.05,1,0
0.0003052,35,300,4,0.5,0.06,1,0
0.000314,35,300,4,0.5,0.07,1,0
0.0003056,35,300,4,0.5,0.08,1,0
0.00030495,35,300,4,0.5,0.09,1,0
0.0003126,35,300,4,0.5,0.1,1,0
0.00030365,35,300,4,0.6,0.05,1,0
0.00030795,35,300,4,0.6,0.06,1,0
0.0003107,35,300,4,0.6,0.07,1,0
0.0003069,35,300,4,0.6,0.08,1,0
0.000311,35,300,4,0.6,0.09,1,0
0.00030525,35,300,4,0.6,0.1,1,0
0.000307,35,300,4,0.7,0.05,1,0
0.00031475,35,300,4,0.7,0.06,1,0
0.0003066,35,300,4,0.7,0.07,1,0
0.0003089,35,300,4,0.7,0.08,1,0
0.0003081,35,300,4,0.7,0.09,1,0
0.0003055,35,300,4,0.7,0.1,1,0
0.00031095,35,300,4,0.8,0.05,1,0
0.0003067,35,300,4,0.8,0.06,1,0
0.00030695,35,300,4,0.8,0.07,1,0
0.0003106,35,300,4,0.8,0.08,1,0
0.00030605,35,300,4,0.8,0.09,1,0
0.000307,35,300,4,0.8,0.1,1,0
0.00030755,35,300,4,0.9,0.05,1,0
0.00030375,35,300,4,0.9,0.06,1,0
0.00030935,35,300,4,0.9,0.07,1,0
0.0003036,35,300,4,0.9,0.08,1,0
0.0003086,35,300,4,0.9,0.09,1,0
0.00031045,35,300,4,0.9,0.1,1,0
0.00021765,35,100,8,0.5,0.05,1,0
0.00021925,35,100,8,0.5,0.06,1,0
0.0002169,35,100,8,0.5,0.07,1,0
0.00022255,35,100,8,0.5,0.08,1,0
0.0002224,35,100,8,0.5,0.09,1,0
0.00021695,35,100,8,0.5,0.1,1,0
0.0002202,35,100,8,0.6,0.05,1,0
0.00021935,35,100,8,0.6,0.06,1,0
0.00021995,35,100,8,0.6,0.07,1,0
0.00021735,35,100,8,0.6,0.08,1,0
0.0002237,35,100,8,0.6,0.09,1,0
0.00022465,35,100,8,0.6,0.1,1,0
0.00021795,35,100,8,0.7,0.05,1,0
0.00021735,35,100,8,0.7,0.06,1,0
0.00022295,35,100,8,0.7,0.07,1,0
0.00022485,35,100,8,0.7,0.08,1,0
0.00021785,35,100,8,0.7,0.09,1,0
0.00022,35,100,8,0.7,0.1,1,0
0.00022525,35,100,8,0.8,0.05,1,0
0.0002214,35,100,8,0.8,0.06,1,0
0.00021855,35,100,8,0.8,0.07,1,0
0.00021925,35,100,8,0.8,0.08,1,0
0.00022005,35,100,8,0.8,0.09,1,0
0.00022125,35,100,8,0.8,0.1,1,0
0.0002197,35,100,8,0.9,0.05,1,0
0.0002227,35,100,8,0.9,0.06,1,0
0.00022045,35,100,8,0.9,0.07,1,0
0.00022085,35,100,8,0.9,0.08,1,0
0.0002182,35,100,8,0.9,0.09,1,0
0.00022405,35,100,8,0.9,0.1,1,0
0.00041375,35,200,8,0.5,0.05,1,0
0.00041485,35,200,8,0.5,0.06,1,0
0.0004133,35,200,8,0.5,0.07,1,0
0.00041105,35,200,8,0.5,0.08,1,0
0.0004078,35,200,8,0.5,0.09,1,0
0.00041245,35,200,8,0.5,0.1,1,0
0.00041565,35,200,8,0.6,0.05,1,0
0.00041155,35,200,8,0.6,0.06,1,0
0.00041575,35,200,8,0.6,0.07,1,0
0.00041465,35,200,8,0.6,0.08,1,0
0.00040575,35,200,8,0.6,0.09,1,0
0.0004097,35,200,8,0.6,0.1,1,0
0.0004116,35,200,8,0.7,0.05,1,0
0.0004101,35,200,8,0.7,0.06,1,0
0.000407,35,200,8,0.7,0.07,1,0
0.0004138,35,200,8,0.7,0.08,1,0
0.00040635,35,200,8,0.7,0.09,1,0
0.0004097,35,200,8,0.7,0.1,1,0
0.0004058,35,200,8,0.8,0.05,1,0
0.00041205,35,200,8,0.8,0.06,1,0
0.0004092,35,200,8,0.8,0.07,1,0
0.0004103,35,200,8,0.8,0.08,1,0
0.0004093,35,200,8,0.8,0.09,1,0
0.00040945,35,200,8,0.8,0.1,1,0
0.00040945,35,200,8,0.9,0.05,1,0
0.0004052,35,200,8,0.9,0.06,1,0
0.00040915,35,200,8,0.9,0.07,1,0
0.0004082,35,200,8,0.9,0.08,1,0
0.0004101,35,200,8,0.9,0.09,1,0
0.0004178,35,200,8,0.9,0.1,1,0
0.00061855,35,300,8,0.5,0.05,1,0
0.00062235,35,300,8,0.5,0.06,1,0
0.0006129,35,300,8,0.5,0.07,1,0
0.0006187,35,300,8,0.5,0.08,1,0
0.00060845,35,300,8,0.5,0.09,1,0
0.0006059,35,300,8,0.5,0.1,1,0
0.00060685,35,300,8,0.6,0.05,1,0
0.0006106,35,300,8,0.6,0.06,1,0
0.0006044,35,300,8,0.6,0.07,1,0
0.000608,35,300,8,0.6,0.08,1,0
0.0006073,35,300,8,0.6,0.09,1,0
0.0006073,35,300,8,0.6,0.1,1,0
0.00060735,35,300,8,0.7,0.05,1,0
0.0006006,35,300,8,0.7,0.06,1,0
0.0006088,35,300,8,0.7,0.07,1,0
0.0005992,35,300,8,0.7,0.08,1,0
0.0006058,35,300,8,0.7,0.09,1,0
0.0006111,35,300,8,0.7,0.1,1,0
0.0006087,35,300,8,0.8,0.05,1,0
0.0006014,35,300,8,0.8,0.06,1,0
0.0006048,35,300,8,0.8,0.07,1,0
0.00060715,35,300,8,0.8,0.08,1,0
0.0006075,35,300,8,0.8,0.09,1,0
0.00060025,35,300,8,0.8,0.1,1,0
0.0006031,35,300,8,0.9,0.05,1,0
0.00061315,35,300,8,0.9,0.06,1,0
0.0006032,35,300,8,0.9,0.07,1,0
0.00060325,35,300,8,0.9,0.08,1,0
0.0006115,35,300,8,0.9,0.09,1,0
0.00059865,35,300,8,0.9,0.1,1,0
0.000573,35,100,12,0.5,0.05,1,0
0.00057865,35,100,12,0.5,0.06,1,0
0.00059035,35,100,12,0.5,0.07,1,0
0.0005865,35,100,12,0.5,0.08,1,0
0.0005895,35,100,12,0.5,0.09,1,0
0.0005934,35,100,12,0.5,0.1,1,0
0.00061605,35,100,12,0.6,0.05,1,0
0.00061855,35,100,12,0.6,0.06,1,0
0.00062385,35,100,12,0.6,0.07,1,0
0.00063465,35,100,12,0.6,0.08,1,0
0.0006317,35,100,12,0.6,0.09,1,0
0.00061665,35,100,12,0.6,0.1,1,0
0.0006557,35,100,12,0.7,0.05,1,0
0.00066885,35,100,12,0.7,0.06,1,0
0.00067245,35,100,12,0.7,0.07,1,0
0.0006666,35,100,12,0.7,0.08,1,0
0.00068055,35,100,12,0.7,0.09,1,0
0.0006794,35,100,12,0.7,0.1,1,0
0.0006969,35,100,12,0.8,0.05,1,0
0.00070585,35,100,12,0.8,0.06,1,0
0.0007068,35,100,12,0.8,0.07,1,0
0.00070785,35,100,12,0.8,0.08,1,0
0.00071375,35,100,12,0.8,0.09,1,0
0.0007082,35,100,12,0.8,0.1,1,0
0.0007254,35,100,12,0.9,0.05,1,0
0.00073975,35,100,12,0.9,0.06,1,0
0.0007426,35,100,12,0.9,0.07,1,0
0.00074385,35,100,12,0.9,0.08,1,0
0.0007443,35,100,12,0.9,0.09,1,0
0.0007498,35,100,12,0.9,0.1,1,0
0.00108895,35,200,12,0.5,0.05,1,0
0.0010815,35,200,12,0.5,0.06,1,0
0.0011231,35,200,12,0.5,0.07,1,0
0.00111065,35,200,12,0.5,0.08,1,0
0.0011043,35,200,12,0.5,0.09,1,0
0.0011588,35,200,12,0.5,0.1,1,118
0.00119435,35,200,12,0.6,0.05,1,0
0.0011906,35,200,12,0.6,0.06,1,0
0.00114625,35,200,12,0.6,0.07,1,0
0.00118005,35,200,12,0.6,0.08,1,0
0.00119775,35,200,12,0.6,0.09,1,0
0.00118755,35,200,12,0.6,0.1,1,0
0.00124375,35,200,12,0.7,0.05,1,0
0.0012241,35,200,12,0.7,0.06,1,0
0.0012238,35,200,12,0.7,0.07,1,0
0.00123655,35,200,12,0.7,0.08,1,0
0.00126235,35,200,12,0.7,0.09,1,108
0.00127935,35,200,12,0.7,0.1,1,0
0.0013171,35,200,12,0.8,0.05,1,0
0.0013109,35,200,12,0.8,0.06,1,168
0.0013343,35,200,12,0.8,0.07,1,0
0.0013407,35,200,12,0.8,0.08,1,0
0.0013191,35,200,12,0.8,0.09,1,0
0.0013635,35,200,12,0.8,0.1,1,0
0.0013692,35,200,12,0.9,0.05,1,0
0.00137515,35,200,12,0.9,0.06,1,0
0.0014115,35,200,12,0.9,0.07,1,0
0.0014097,35,200,12,0.9,0.08,1,0
0.0014317,35,200,12,0.9,0.09,1,0
0.0014286,35,200,12,0.9,0.1,1,0
0.0016063,35,300,12,0.5,0.05,1,0
0.0015766,35,300,12,0.5,0.06,1,0
0.00159895,35,300,12,0.5,0.07,1,0
0.0016267,35,300,12,0.5,0.08,1,0
0.00162695,35,300,12,0.5,0.09,1,0
0.0016401,35,300,12,0.5,0.1,1,0
0.00167585,35,300,12,0.6,0.05,1,0
0.00167775,35,300,12,0.6,0.06,1,0
0.0016948,35,300,12,0.6,0.07,1,0
0.0017285,35,300,12,0.6,0.08,1,0
0.0017453,35,300,12,0.6,0.09,1,0
0.0017696,35,300,12,0.6,0.1,1,0
0.0018431,35,300,12,0.7,0.05,1,0
0.00182285,35,300,12,0.7,0.06,1,0
0.0018512,35,300,12,0.7,0.07,1,0
0.0018572,35,300,12,0.7,0.08,1,37
0.0018618,35,300,12,0.7,0.09,1,0
0.0018576,35,300,12,0.7,0.1,1,0
0.0019052,35,300,12,0.8,0.05,1,0
0.00191285,35,300,12,0.8,0.06,1,0
0.0019367,35,300,12,0.8,0.07,1,0
0.0019483,35,300,12,0.8,0.08,1,0
0.00197985,35,300,12,0.8,0.09,1,0
0.00198365,35,300,12,0.8,0.1,1,0
0.00204265,35,300,12,0.9,0.05,1,0
0.00203285,35,300,12,0.9,0.06,1,0
0.00207285,35,300,12,0.9,0.07,1,0
0.00204415,35,300,12,0.9,0.08,1,0
0.00209135,35,300,12,0.9,0.09,1,0
0.00211355,35,300,12,0.9,0.1,1,0
