Average Time,Best Value,Generations,Population Size,Crossover Rate,Mutation Rate,Elitism Count,Generation of Best Value
0.00057375,107,300,7,0.5,0.06,1,0
0.0005731,107,300,7,0.5,0.07,1,0
0.00057145,107,300,7,0.5,0.08,1,0
0.0005853,107,300,7,0.5,0.09,1,0
0.0005848,107,300,7,0.5,0.1,1,0
0.0006009,107,300,7,0.6,0.05,1,0
0.00061345,107,300,7,0.6,0.06,1,0
0.00061435,107,300,7,0.6,0.07,1,0
0.00059145,107,300,7,0.6,0.08,1,0
0.00058145,107,300,7,0.6,0.09,1,0
0.0005831,107,300,7,0.6,0.1,1,0
0.00056475,107,300,7,0.7,0.05,1,0
0.00057445,107,300,7,0.7,0.06,1,0
0.0005739,107,300,7,0.7,0.07,1,0
0.0006013,107,300,7,0.7,0.08,1,0
0.00058765,107,300,7,0.7,0.09,1,0
0.00059915,107,300,7,0.7,0.1,1,0
0.0006222,107,300,7,0.8,0.05,1,0
0.0005894,107,300,7,0.8,0.06,1,0
0.000574,107,300,7,0.8,0.07,1,0
0.00058345,107,300,7,0.8,0.08,1,0
0.0005665,107,300,7,0.8,0.09,1,0
0.0005653,107,300,7,0.8,0.1,1,0
0.00058545,107,300,7,0.9,0.05,1,0
0.0005729,107,300,7,0.9,0.06,1,0
0.00058285,107,300,7,0.9,0.07,1,0
0.00058205,107,300,7,0.9,0.08,1,0
0.0005818,107,300,7,0.9,0.09,1,0
0.0005732,107,300,7,0.9,0.1,1,0
0.00069395,107,100,14,0.5,0.05,1,0
0.00070835,107,100,14,0.5,0.06,1,0
0.00070545,107,100,14,0.5,0.07,1,0
0.0007098,107,100,14,0.5,0.08,1,0
0.00068225,107,100,14,0.5,0.09,1,0
0.00070045,107,100,14,0.5,0.1,1,0
0.00071715,107,100,14,0.6,0.05,1,0
0.00073335,107,100,14,0.6,0.06,1,0
0.000735,107,100,14,0.6,0.07,1,0
0.0007455,107,100,14,0.6,0.08,1,0
0.00080025,107,100,14,0.6,0.09,1,0
0.00075395,107,100,14,0.6,0.1,1,0
0.0007825,107,100,14,0.7,0.05,1,0
0.0007954,107,100,14,0.7,0.06,1,0
0.0007776,107,100,14,0.7,0.07,1,0
0.00077685,107,100,14,0.7,0.08,1,0
0.0007831,107,100,14,0.7,0.09,1,0
0.00078115,107,100,14,0.7,0.1,1,0
0.00080715,107,100,14,0.8,0.05,1,0
0.00083405,107,100,14,0.8,0.06,1,0
0.0008256,107,100,14,0.8,0.07,1,0
0.0008538,107,100,14,0.8,0.08,1,0
0.0008412,107,100,14,0.8,0.09,1,0
0.0008412,107,100,14,0.8,0.1,1,0
0.0008608,107,100,14,0.9,0.05,1,0
0.0008642,107,100,14,0.9,0.06,1,0
0.0008689,107,100,14,0.9,0.07,1,0
0.0008917,107,100,14,0.9,0.08,1,0
0.00086885,107,100,14,0.9,0.09,1,0
0.0008846,107,100,14,0.9,0.1,1,0
0.00130125,107,200,14,0.5,0.05,1,0
0.0013074,107,200,14,0.5,0.06,1,0
0.0013452,107,200,14,0.5,0.07,1,0
0.00131785,107,200,14,0.5,0.08,1,0
0.0013381,107,200,14,0.5,0.09,1,0
0.00133125,107,200,14,0.5,0.1,1,0
0.0014314,107,200,14,0.6,0.05,1,0
0.0013857,107,200,14,0.6,0.06,1,0
0.0013661,107,200,14,0.6,0.07,1,0
0.0014206,107,200,14,0.6,0.08,1,0
0.00139285,107,200,14,0.6,0.09,1,0
0.0014014,107,200,14,0.6,0.1,1,0
0.00153555,107,200,14,0.7,0.05,1,0
0.0015439,107,200,14,0.7,0.06,1,0
0.00147765,107,200,14,0.7,0.07,1,0
0.00150005,107,200,14,0.7,0.08,1,0
0.00157455,107,200,14,0.7,0.09,1,0
0.0014999,107,200,14,0.7,0.1,1,192
0.0015321,107,200,14,0.8,0.05,1,0
0.0015769,107,200,14,0.8,0.06,1,0
0.0015312,107,200,14,0.8,0.07,1,0
0.0015485,107,200,14,0.8,0.08,1,0
0.0015977,107,200,14,0.8,0.09,1,0
0.0015903,107,200,14,0.8,0.1,1,0
0.0016048,107,200,14,0.9,0.05,1,0
0.0016208,107,200,14,0.9,0.06,1,0
0.00165975,107,200,14,0.9,0.07,1,0
0.00166755,107,200,14,0.9,0.08,1,0
0.00173195,107,200,14,0.9,0.09,1,0
0.00173905,107,200,14,0.9,0.1,1,0
0.00197765,107,300,14,0.5,0.05,1,0
0.0020218,107,300,14,0.5,0.06,1,0
0.001961,107,300,14,0.5,0.07,1,0
0.0019371,107,300,14,0.5,0.08,1,0
0.00193955,107,300,14,0.5,0.09,1,0
0.00191935,107,300,14,0.5,0.1,1,0
0.0020322,107,300,14,0.6,0.05,1,0
0.00203105,107,300,14,0.6,0.06,1,0
0.00206155,107,300,14,0.6,0.07,1,0
0.0020488,107,300,14,0.6,0.08,1,0
0.0020464,107,300,14,0.6,0.09,1,0
0.00208145,107,300,14,0.6,0.1,1,0
0.00214465,107,300,14,0.7,0.05,1,0
0.0021994,107,300,14,0.7,0.06,1,225
0.00226095,107,300,14,0.7,0.07,1,0
0.00231445,107,300,14,0.7,0.08,1,0
0.0022273,107,300,14,0.7,0.09,1,0
0.00220805,107,300,14,0.7,0.1,1,0
0.0023695,107,300,14,0.8,0.05,1,0
0.002296,107,300,14,0.8,0.06,1,0
0.0023218,107,300,14,0.8,0.07,1,0
0.00227085,107,300,14,0.8,0.08,1,0
0.00234025,107,300,14,0.8,0.09,1,0
0.00235015,107,300,14,0.8,0.1,1,0
0.0024449,107,300,14,0.9,0.05,1,0
0.00251,107,300,14,0.9,0.06,1,0
0.00241035,107,300,14,0.9,0.07,1,0
0.0024107,107,300,14,0.9,0.08,1,0
0.00248695,107,300,14,0.9,0.09,1,0
0.00247335,107,300,14,0.9,0.1,1,0
0.00137645,107,100,21,0.5,0.05,2,0
0.00133145,107,100,21,0.5,0.06,2,0
0.0013264,107,100,21,0.5,0.07,2,0
0.00135615,107,100,21,0.5,0.08,2,0
0.00132665,107,100,21,0.5,0.09,2,0
0.00133545,107,100,21,0.5,0.1,2,0
0.00136715,107,100,21,0.6,0.05,2,0
0.001357,107,100,21,0.6,0.06,2,0
0.001381,107,100,21,0.6,0.07,2,29
0.00137555,107,100,21,0.6,0.08,2,0
0.0013637,107,100,21,0.6,0.09,2,0
0.00136025,107,100,21,0.6,0.1,2,0
0.00145685,107,100,21,0.7,0.05,2,0
0.0014012,107,100,21,0.7,0.06,2,0
0.00141685,107,100,21,0.7,0.07,2,0
0.00141865,107,100,21,0.7,0.08,2,0
0.00147485,107,100,21,0.7,0.09,2,0
0.00142235,107,100,21,0.7,0.1,2,0
0.0014586,107,100,21,0.8,0.05,2,0
0.00145975,107,100,21,0.8,0.06,2,0
0.00145705,107,100,21,0.8,0.07,2,0
0.00149035,107,100,21,0.8,0.08,2,0
0.00143835,107,100,21,0.8,0.09,2,0
0.0014741,107,100,21,0.8,0.1,2,0
0.0015058,107,100,21,0.9,0.05,2,0
0.00154075,107,100,21,0.9,0.06,2,0
0.00149695,107,100,21,0.9,0.07,2,0
0.0015001,107,100,21,0.9,0.08,2,0
0.00152755,107,100,21,0.9,0.09,2,0
0.00154015,107,100,21,0.9,0.1,2,0
0.0025287,107,200,21,0.5,0.05,2,0
0.00250735,107,200,21,0.5,0.06,2,0
0.00248725,107,200,21,0.5,0.07,2,16
0.0025267,107,200,21,0.5,0.08,2,0
0.0025199,107,200,21,0.5,0.09,2,0
0.00253975,107,200,21,0.5,0.1,2,101
0.0026771,107,200,21,0.6,0.05,2,96
0.0026253,107,200,21,0.6,0.06,2,0
0.0026071,107,200,21,0.6,0.07,2,0
0.00267495,107,200,21,0.6,0.08,2,0
0.00262805,107,200,21,0.6,0.09,2,0
0.00260475,107,200,21,0.6,0.1,2,0
0.0027186,107,200,21,0.7,0.05,2,0
0.00269775,107,200,21,0.7,0.06,2,0
0.0026945,107,200,21,0.7,0.07,2,0
0.0027285,107,200,21,0.7,0.08,2,0
0.0027409,107,200,21,0.7,0.09,2,0
0.00274045,107,200,21,0.7,0.1,2,0
0.0027979,107,200,21,0.8,0.05,2,0
0.0027605,107,200,21,0.8,0.06,2,0
0.00280515,107,200,21,0.8,0.07,2,0
0.0028224,107,200,21,0.8,0.08,2,0
0.0028791,107,200,21,0.8,0.09,2,0
0.00283335,107,200,21,0.8,0.1,2,0
0.0029607,107,200,21,0.9,0.05,2,0
0.00289535,107,200,21,0.9,0.06,2,0
0.00299915,107,200,21,0.9,0.07,2,0
0.00290005,107,200,21,0.9,0.08,2,0
0.0029138,107,200,21,0.9,0.09,2,0
0.00296405,107,200,21,0.9,0.1,2,0
0.00366325,107,300,21,0.5,0.05,2,0
0.00370475,107,300,21,0.5,0.06,2,0
0.00373995,107,300,21,0.5,0.07,2,166
0.00372045,107,300,21,0.5,0.08,2,0
0.0037217,107,300,21,0.5,0.09,2,0
0.00366475,107,300,21,0.5,0.1,2,0
0.0038639,107,300,21,0.6,0.05,2,0
0.00384525,107,300,21,0.6,0.06,2,0
0.0038735,107,300,21,0.6,0.07,2,0
0.00383135,107,300,21,0.6,0.08,2,0
0.003837,107,300,21,0.6,0.09,2,0
0.0038199,107,300,21,0.6,0.1,2,0
0.00398685,107,300,21,0.7,0.05,2,0
0.0039692,107,300,21,0.7,0.06,2,0
0.0041443,107,300,21,0.7,0.07,2,0
0.00405925,107,300,21,0.7,0.08,2,0
0.0040849,107,300,21,0.7,0.09,2,0
0.00402205,107,300,21,0.7,0.1,2,0
0.00411355,107,300,21,0.8,0.05,2,0
0.00406355,107,300,21,0.8,0.06,2,0
0.00412015,107,300,21,0.8,0.07,2,0
0.00415995,107,300,21,0.8,0.08,2,0
0.0042161,107,300,21,0.8,0.09,2,0
0.0042212,107,300,21,0.8,0.1,2,0
0.0042534,107,300,21,0.9,0.05,2,0
0.00431175,107,300,21,0.9,0.06,2,0
0.00428095,107,300,21,0.9,0.07,2,0
0.00434955,107,300,21,0.9,0.08,2,0
0.00430655,107,300,21,0.9,0.09,2,0
0.00430355,107,300,21,0.9,0.1,2,0
