Generation,Normal Average,Memetic Average
156,9751.15,9765.42
157,9751.2,9765.42
158,9751.5,9765.42
159,9751.6,9765.42
160,9751.6,9765.42
161,9751.88,9765.42
162,9751.88,9765.42
163,9751.88,9765.42
164,9751.88,9765.45
165,9751.88,9765.45
166,9751.88,9765.45
167,9751.88,9765.45
168,9751.88,9765.55
169,9751.98,9765.55
170,9751.98,9765.55
171,9751.98,9765.55
172,9751.98,9765.55
173,9751.98,9765.65
174,9751.98,9765.65
175,9751.98,9765.65
176,9751.98,9765.65
177,9751.98,9765.65
178,9752.25,9765.65
179,9752.4,9765.65
180,9752.4,9765.65
181,9752.6,9765.65
182,9752.65,9765.65
183,9752.65,9765.65
184,9752.65,9765.65
185,9752.65,9765.65
186,9752.65,9765.65
187,9752.65,9765.65
188,9752.65,9765.65
189,9752.65,9765.65
190,9752.8,9765.65
191,9752.8,9765.65
192,9752.92,9765.65
193,9752.92,9765.65
194,9752.95,9765.65
195,9753.12,9765.65
196,9753.12,9765.65
197,9753.12,9765.65
198,9753.35,9765.65
199,9753.35,9765.65
200,9753.52,9765.65
201,9753.52,9765.65
202,9753.52,9765.65
203,9753.52,9765.65
204,9753.52,9765.65
205,9753.67,9765.65
206,9753.67,9765.65
207,9753.67,9765.7
208,9753.7,9765.7
209,9753.7,9765.7
210,9753.7,9765.7
211,9753.7,9765.7
212,9753.7,9765.7
213,9753.7,9765.7
214,9753.73,9765.7
215,9753.73,9765.7
216,9753.83,9765.7
217,9753.83,9765.7
218,9753.83,9765.7
219,9753.92,9765.7
220,9753.98,9765.7
221,9754,9765.7
222,9754.02,9765.7
223,9754.02,9765.7
224,9754.05,9765.7
225,9754.05,9765.7
226,9754.05,9765.7
227,9754.08,9765.7
228,9754.3,9765.7
229,9754.3,9765.7
230,9754.3,9765.7
231,9754.45,9765.7
232,9754.45,9765.7
233,9754.48,9765.83
234,9754.48,9765.83
235,9755,9765.83
236,9755,9765.83
237,9755,9765.83
238,9755,9765.83
239,9755.02,9765.83
240,9755.02,9765.83
241,9755.05,9765.83
242,9755.05,9765.83
243,9755.08,9765.83
244,9755.08,9765.83
245,9755.08,9765.83
246,9755.08,9765.83
247,9755.08,9765.95
248,9755.17,9765.95
249,9755.17,9765.95
250,9755.17,9765.95
251,9755.17,9765.95
252,9755.23,9765.95
253,9755.42,9765.95
254,9755.42,9765.95
255,9755.5,9765.95
256,9755.5,9766
257,9755.6,9766
258,9755.75,9766
259,9755.75,9766
260,9755.75,9766
261,9755.75,9766
262,9755.75,9766
263,9755.75,9766
264,9755.77,9766
265,9755.77,9766
266,9755.77,9766
267,9755.77,9766
268,9755.77,9766
269,9755.83,9766
270,9755.83,9766
271,9755.92,9766
272,9755.92,9766
273,9755.92,9766
274,9755.92,9766
275,9755.92,9766
276,9755.92,9766
277,9755.92,9766
278,9755.92,9766
279,9755.95,9766
280,9755.95,9766
281,9756.05,9766
282,9756.2,9766
283,9756.23,9766
284,9756.23,9766
285,9756.23,9766
286,9756.25,9766
287,9756.25,9766
288,9756.25,9766
289,9756.25,9766.1
290,9756.25,9766.1
291,9756.3,9766.1
292,9756.33,9766.1
293,9756.33,9766.1
294,9756.4,9766.1
295,9756.4,9766.1
296,9756.4,9766.1
297,9756.4,9766.1
298,9756.4,9766.1
299,9756.4,9766.1
300,9756.45,9766.1
301,9756.45,9766.1
302,9756.83,9766.1
303,9756.83,9766.1
304,9756.83,9766.1
305,9756.83,9766.1
306,9756.83,9766.1
307,9756.83,9766.1
308,9756.83,9766.1
309,9756.83,9766.1
310,9756.83,9766.1
311,9756.98,9766.1
312,9757.08,9766.1
313,9757.25,9766.1
314,9757.25,9766.1
315,9757.25,9766.2
316,9757.25,9766.2
317,9757.25,9766.2
318,9757.25,9766.2
319,9757.25,9766.2
320,9757.25,9766.2
321,9757.25,9766.2
322,9757.25,9766.2
323,9757.25,9766.2
324,9757.25,9766.2
325,9757.25,9766.2
326,9757.25,9766.2
327,9757.25,9766.2
328,9757.3,9766.2
329,9757.42,9766.2
330,9757.42,9766.2
331,9757.42,9766.2
332,9757.45,9766.2
333,9757.45,9766.2
334,9757.45,9766.2
335,9757.45,9766.2
336,9757.45,9766.2
337,9757.48,9766.2
338,9757.48,9766.2
339,9757.48,9766.2
340,9757.48,9766.2
341,9757.48,9766.2
342,9757.48,9766.2
343,9757.48,9766.2
344,9757.48,9766.2
345,9757.48,9766.2
346,9757.48,9766.2
347,9757.48,9766.3
348,9757.48,9766.3
349,9757.52,9766.3
350,9757.52,9766.3
351,9757.52,9766.3
352,9757.58,9766.3
353,9757.58,9766.3
354,9757.58,9766.3
355,9757.58,9766.3
356,9757.58,9766.3
357,9757.58,9766.3
358,9757.58,9766.3
359,9757.58,9766.3
360,9757.58,9766.3
361,9757.65,9766.3
362,9757.73,9766.3
363,9757.73,9766.3
364,9757.73,9766.3
365,9757.73,9766.3
366,9757.73,9766.3
367,9757.73,9766.3
368,9757.73,9766.3
369,9757.73,9766.3
370,9757.73,9766.3
371,9757.73,9766.3
372,9757.73,9766.3
373,9757.73,9766.3
374,9757.73,9766.3
375,9757.73,9766.3
376,9757.83,9766.3
377,9757.83,9766.3
378,9757.85,9766.3
379,9757.85,9766.3
380,9757.85,9766.3
381,9757.95,9766.3
382,9758.02,9766.3
383,9758.02,9766.3
384,9758.02,9766.3
385,9758.05,9766.3
386,9758.05,9766.3
387,9758.1,9766.3
388,9758.1,9766.3
389,9758.1,9766.3
390,9758.1,9766.3
391,9758.1,9766.3
392,9758.1,9766.3
393,9758.1,9766.3
394,9758.1,9766.3
395,9758.1,9766.4
396,9758.12,9766.4
397,9758.23,9766.4
398,9758.23,9766.4
399,9758.33,9766.4
400,9758.33,9766.4
401,9758.33,9766.4
402,9758.33,9766.4
403,9758.35,9766.4
404,9758.35,9766.4
405,9758.35,9766.4
406,9758.35,9766.4
407,9758.42,9766.4
408,9758.45,9766.4
409,9758.45,9766.4
410,9758.45,9766.4
411,9758.45,9766.4
412,9758.45,9766.4
413,9758.45,9766.4
414,9758.45,9766.4
415,9758.45,9766.4
416,9758.52,9766.4
417,9758.52,9766.4
418,9758.52,9766.4
419,9758.55,9766.4
420,9758.55,9766.4
421,9758.55,9766.4
422,9758.55,9766.4
423,9758.55,9766.4
424,9758.55,9766.4
425,9758.7,9766.4
426,9758.7,9766.4
427,9758.7,9766.4
428,9758.7,9766.4
429,9758.7,9766.4
430,9758.7,9766.4
431,9758.7,9766.4
432,9758.7,9766.4
433,9758.7,9766.4
434,9758.77,9766.5
435,9758.8,9766.5
436,9758.8,9766.5
437,9758.95,9766.5
438,9758.95,9766.5
439,9758.95,9766.5
440,9758.95,9766.5
441,9759.05,9766.5
442,9759.05,9766.5
443,9759.05,9766.5
444,9759.05,9766.5
445,9759.05,9766.5
446,9759.05,9766.5
447,9759.05,9766.5
448,9759.12,9766.5
449,9759.12,9766.5
450,9759.12,9766.5
451,9759.12,9766.5
452,9759.12,9766.5
453,9759.12,9766.5
454,9759.12,9766.5
455,9759.12,9766.5
456,9759.12,9766.5
457,9759.12,9766.5
458,9759.12,9766.5
459,9759.15,9766.5
460,9759.15,9766.5
461,9759.15,9766.5
462,9759.17,9766.5
463,9759.17,9766.5
464,9759.17,9766.5
465,9759.2,9766.5
466,9759.2,9766.5
467,9759.2,9766.5
468,9759.27,9766.5
469,9759.27,9766.5
470,9759.27,9766.5
471,9759.33,9766.5
472,9759.33,9766.5
473,9759.33,9766.5
474,9759.33,9766.5
475,9759.45,9766.5
476,9759.45,9766.5
477,9759.45,9766.5
478,9759.45,9766.5
479,9759.45,9766.5
480,9759.48,9766.5
481,9759.48,9766.5
482,9759.48,9766.5
483,9759.48,9766.5
484,9759.67,9766.5
485,9759.67,9766.5
486,9759.77,9766.5
487,9759.77,9766.5
488,9759.77,9766.5
489,9759.77,9766.5
490,9759.77,9766.5
491,9759.77,9766.5
492,9759.77,9766.5
493,9759.77,9766.5
494,9759.77,9766.5
495,9759.77,9766.5
496,9759.77,9766.5
497,9759.77,9766.5
498,9759.83,9766.5
499,9759.83,9766.5
