Generation,Normal Average,Memetic Average
208,23,23
209,23,23
210,23,23
211,23,23
212,23,23
213,23,23
214,23,23
215,23,23
216,23,23
217,23,23
218,23,23
219,23,23
220,23,23
221,23,23
222,23,23
223,23,23
224,23,23
225,23,23
226,23,23
227,23,23
228,23,23
229,23,23
230,23,23
231,23,23
232,23,23
233,23,23
234,23,23
235,23,23
236,23,23
237,23,23
238,23,23
239,23,23
240,23,23
241,23,23
242,23,23
243,23,23
244,23,23
245,23,23
246,23,23
247,23,23
248,23,23
249,23,23
250,23,23
251,23,23
252,23,23
253,23,23
254,23,23
255,23,23
256,23,23
257,23,23
258,23,23
259,23,23
260,23,23
261,23,23
262,23,23
263,23,23
264,23,23
265,23,23
266,23,23
267,23,23
268,23,23
269,23,23
270,23,23
271,23,23
272,23,23
273,23,23
274,23,23
275,23,23
276,23,23
277,23,23
278,23,23
279,23,23
280,23,23
281,23,23
282,23,23
283,23,23
284,23,23
285,23,23
286,23,23
287,23,23
288,23,23
289,23,23
290,23,23
291,23,23
292,23,23
293,23,23
294,23,23
295,23,23
296,23,23
297,23,23
298,23,23
299,23,23
300,23,23
301,23,23
302,23,23
303,23,23
304,23,23
305,23,23
306,23,23
307,23,23
308,23,23
309,23,23
310,23,23
311,23,23
312,23,23
313,23,23
314,23,23
315,23,23
316,23,23
317,23,23
318,23,23
319,23,23
320,23,23
321,23,23
322,23,23
323,23,23
324,23,23
325,23,23
326,23,23
327,23,23
328,23,23
329,23,23
330,23,23
331,23,23
332,23,23
333,23,23
334,23,23
335,23,23
336,23,23
337,23,23
338,23,23
339,23,23
340,23,23
341,23,23
342,23,23
343,23,23
344,23,23
345,23,23
346,23,23
347,23,23
348,23,23
349,23,23
350,23,23
351,23,23
352,23,23
353,23,23
354,23,23
355,23,23
356,23,23
357,23,23
358,23,23
359,23,23
360,23,23
361,23,23
362,23,23
363,23,23
364,23,23
365,23,23
366,23,23
367,23,23
368,23,23
369,23,23
370,23,23
371,23,23
372,23,23
373,23,23
374,23,23
375,23,23
376,23,23
377,23,23
378,23,23
379,23,23
380,23,23
381,23,23
382,23,23
383,23,23
384,23,23
385,23,23
386,23,23
387,23,23
388,23,23
389,23,23
390,23,23
391,23,23
392,23,23
393,23,23
394,23,23
395,23,23
396,23,23
397,23,23
398,23,23
399,23,23
400,23,23
401,23,23
402,23,23
403,23,23
404,23,23
405,23,23
406,23,23
407,23,23
408,23,23
409,23,23
410,23,23
411,23,23
412,23,23
413,23,23
414,23,23
415,23,23
416,23,23
417,23,23
418,23,23
419,23,23
420,23,23
421,23,23
422,23,23
423,23,23
424,23,23
425,23,23
426,23,23
427,23,23
428,23,23
429,23,23
430,23,23
431,23,23
432,23,23
433,23,23
434,23,23
435,23,23
436,23,23
437,23,23
438,23,23
439,23,23
440,23,23
441,23,23
442,23,23
443,23,23
444,23,23
445,23,23
446,23,23
447,23,23
448,23,23
449,23,23
450,23,23
451,23,23
452,23,23
453,23,23
454,23,23
455,23,23
456,23,23
457,23,23
458,23,23
459,23,23
460,23,23
461,23,23
462,23,23
463,23,23
464,23,23
465,23,23
466,23,23
467,23,23
468,23,23
469,23,23
470,23,23
471,23,23
472,23,23
473,23,23
474,23,23
475,23,23
476,23,23
477,23,23
478,23,23
479,23,23
480,23,23
481,23,23
482,23,23
483,23,23
484,23,23
485,23,23
486,23,23
487,23,23
488,23,23
489,23,23
490,23,23
491,23,23
492,23,23
493,23,23
494,23,23
495,23,23
496,23,23
497,23,23
498,23,23
499,23,23
